STOPPLACECODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
NL:S:40351006;Berg en Dalweg;Beekbergen;2,9;4,3;2,1;2,7;1,5;2,0
NL:S:40360001;'t Lage Veld;Otterlo;6,4;7,7;3,4;4,3;4,3;2,6
NL:S:40360003;De Zanding;Otterlo;11,7;12,6;6,3;6,9;7,4;6,7
NL:S:40360005;Onderlangs;Otterlo;8,8;10,7;4,7;5,9;4,3;4,6
NL:S:40360007;Centrum;Otterlo;8,9;8,2;8,8;7,6;5,9;3,5
NL:S:40360009;Rotonde;Otterlo;125,5;125,6;102,0;100,0;77,4;69,2
NL:S:40360019;Sterrenberg;Otterlo;0,5;0,8;0,9;1,5;0,7;1,0
NL:S:40362008;Ingang Otterlo;De Hoge Veluwe;2,1;3,1;5,0;7,7;3,9;4,8
NL:S:40374001;Centrum;Hoenderloo;19,2;19,8;25,8;27,6;18,3;16,4
NL:S:40374005;Krimweg Dorp;Hoenderloo;4,1;4,7;4,6;4,8;3,9;2,7
NL:S:40374011;Hoenderloo Groep;Hoenderloo;7,9;6,9;4,8;4,5;3,5;4,4
NL:S:40374013;Miggelenbergweg;Hoenderloo;9,4;10,9;7,8;9,8;7,4;6,1
NL:S:40400080;Arboretumlaan;Wageningen;18,6;17,3;18,7;14,7;8,3;14,3
NL:S:40402017;Bosweg;Bennekom;8,0;8,2;4,7;6,8;3,6;4,9
NL:S:40405000;Busstation;Wageningen;528,8;498,4;464,7;378,1;292,0;431,0
NL:S:40406007;Dolderstraat;Wageningen;27,3;21,1;24,1;15,7;11,9;14,0
NL:S:40406009;Nobelweg;Wageningen;80,7;63,5;84,2;57,5;41,6;62,1
NL:S:40406011;Mansholtlaan;Wageningen;15,4;12,6;15,5;11,7;6,8;8,5
NL:S:40406013;Buissteeg;Wageningen;6,4;6,8;7,1;6,9;3,5;3,2
NL:S:40406019;Haagsteeg;Wageningen;286,2;276,5;214,7;178,1;128,5;309,8
NL:S:40406021;Business- en Science Park;Wageningen;119,2;114,3;84,2;75,3;59,3;104,2
NL:S:40406023;Dijkgraaf;Wageningen;56,8;68,1;63,7;57,0;33,3;68,9
NL:S:40406025;Bornsesteeg;Wageningen;70,9;75,9;97,2;82,4;48,1;83,4
NL:S:40406027;Hoevestein;Wageningen;80,3;81,3;58,6;64,7;45,4;99,6
NL:S:40406029;Campus/Atlas;Wageningen;191,8;227,4;36,2;37,8;23,4;42,1
NL:S:40406051;Geertjesweg;Wageningen;23,4;19,3;23,8;15,9;11,6;16,3
NL:S:40407021;Mondriaanlaan;Wageningen;84,8;65,2;46,0;39,0;36,7;68,3
NL:S:40407023;Campus/Forum;Wageningen;220,0;194,4;71,0;73,5;48,8;108,2
NL:S:40432001;De Harmonie;Laag-Soeren;8,9;9,1;4,9;4,6;1,2;2,0
NL:S:40433002;'t Veentje;Eerbeek;0,7;1,6;0,7;0,9;0,3;0,4
NL:S:40441001;Harderwijkerweg;Loenen;1,5;1,8;0,8;0,8;0,2;0,3
NL:S:40441003;Bergakkerweg;Loenen;3,4;3,8;2,7;3,3;1,0;0,8
NL:S:40441005;Bruisbeek;Loenen;8,3;8,6;5,7;5,2;1,9;1,3
NL:S:40441007;Leeuwenbergweg;Loenen;8,1;9,5;5,2;5,3;1,8;1,5
NL:S:40441009;Hoge Bergweg;Loenen;8,6;9,2;8,4;8,2;3,5;1,9
NL:S:40451007;De Smittenberg;Beekbergen;22,9;25,9;18,2;20,5;13,8;13,4
NL:S:40451009;Hagenbrug;Beekbergen;23,5;23,0;14,5;15,1;8,7;8,4
NL:S:40451013;De Wipselberg;Beekbergen;2,6;3,0;2,8;3,7;2,0;1,3
NL:S:40451015;Hulleweg;Beekbergen;3,6;3,8;5,7;5,1;1,4;1,2
NL:S:40451017;Zonnehuis;Beekbergen;3,8;4,7;2,3;3,0;0,8;1,3
NL:S:40451019;Kerkweg;Beekbergen;8,0;5,9;7,8;5,7;1,4;1,4
NL:S:40451021;Koningsweg;Beekbergen;3,4;2,7;2,0;2,7;0,5;0,6
NL:S:40451034;Laan van Westenenk;Apeldoorn;20,5;21,0;5,6;5,9;3,0;3,4
NL:S:40451075;Kapelmeestershoeve;Apeldoorn;8,7;4,0;0,0;0,0;0,0;0,0
NL:S:40451077;De Eglantier;Apeldoorn;33,9;17,0;0,0;0,0;0,0;0,0
NL:S:40451096;Laan van Erica;Apeldoorn;9,0;7,3;0,0;0,0;0,0;0,0
NL:S:40451097;Jaromirgaarde;Apeldoorn;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:40451099;Rademakersdonk;Apeldoorn;7,8;4,3;0,0;0,0;0,0;0,0
NL:S:40451101;Kazerneweg;Klazienaveen;7,6;4,5;0,0;0,0;0,0;0,0
NL:S:40451103;Turfstekershoeve;Apeldoorn;5,6;5,6;0,0;0,0;0,0;0,0
NL:S:40451105;Landdrostlaan;Apeldoorn;16,3;18,2;0,0;0,0;0,0;0,0
NL:S:40451259;Parlevinkershoeve;Apeldoorn;6,6;1,4;0,0;0,0;0,0;0,0
NL:S:40451501;Laan van Malkenschoten;Apeldoorn;36,5;32,7;8,6;10,0;5,2;4,7
NL:S:40461007;Kraatsweg;Harskamp;9,8;8,8;3,2;3,3;1,9;1,7
NL:S:40461009;Radioweg;Harskamp;1,5;1,9;0,7;0,8;0,7;0,7
NL:S:40461011;Kraaikamperweg;Harskamp;0,8;0,7;0,3;0,2;0,0;0,1
NL:S:40461013;Hoog Buurloseweg;Harskamp;2,2;2,1;1,3;1,4;1,8;1,1
NL:S:40461015;Westenengerdijk;Harskamp;2,7;3,1;0,9;0,8;0,5;0,4
NL:S:40461017;Harscamp;Harskamp;9,1;9,6;6,0;6,4;3,7;2,5
NL:S:40463001;Hazendonkweg;Stroe;0,4;0,5;0,1;0,3;0,0;0,1
NL:S:40463004;Heetweg;Stroe;2,4;2,3;0,4;0,8;0,7;0,7
NL:S:40471228;Laan van Spitsbergen;Apeldoorn;30,7;31,5;18,5;20,0;13,7;14,4
NL:S:40471463;Hoog Buurloseweg;Hoenderloo;5,8;6,8;2,2;3,5;1,6;1,8
NL:S:40471465;Van der Valk/De Cantharel;Apeldoorn;10,4;10,9;9,7;10,5;7,9;9,0
NL:S:40480015;Kronkelweg;Hoenderloo;1,1;1,2;2,2;0,7;0,6;0,6
NL:S:40482003;Bezoekerscentrum;De Hoge Veluwe;2,0;2,2;4,6;5,2;3,4;3,2
NL:S:40482005;Kroller Muller Museum;De Hoge Veluwe;5,7;5,3;10,0;12,7;7,7;8,5
NL:S:40512001;Station Ede-Wageningen;Ede;2056,2;2047,8;1263,5;1378,4;1530,2;912,0
NL:S:40512003;Moreelsestraat;Ede;7,3;6,6;2,8;3,2;0,8;0,8
NL:S:40512005;Vossenweg;Bennekom;21,2;19,9;16,5;14,7;9,6;10,5
NL:S:40512007;Ziekenhuis Gelderse Vallei;Ede;314,2;332,6;76,1;79,7;54,0;56,4
NL:S:40512009;Strooyweg;Bennekom;19,1;16,5;10,1;12,1;6,7;8,8
NL:S:40512011;Molenstraat;Bennekom;18,8;17,0;11,8;11,1;6,3;7,1
NL:S:40512013;Hof van Sint Pieter;Bennekom;12,2;12,3;6,0;7,2;4,7;6,3
NL:S:40512015;Bart van Elstplantsoen;Bennekom;29,5;25,1;17,7;17,1;8,9;10,7
NL:S:40512019;Horalaan;Ede;27,0;34,9;5,6;5,4;2,9;3,3
NL:S:40512021;De Reehorst;Ede;14,2;15,0;9,0;10,8;6,8;6,8
NL:S:40512023;Bovenbuurtweg;Ede;202,0;221,2;26,6;29,0;24,6;23,8
NL:S:40512025;Jan Vermeerstraat;Ede;12,1;10,6;4,3;3,9;1,9;2,0
NL:S:40512027;Stadspoort;Ede;83,0;86,7;48,8;52,1;33,8;33,2
NL:S:40512031;Van Steenbergenweg;Ede;0,2;0,6;0,0;0,3;0,0;0,1
NL:S:40512033;Prof. Oudpark;Ede;2,8;3,5;1,8;2,0;0,5;0,9
NL:S:40512035;Coornhertstate;Ede;15,1;15,0;6,8;7,1;2,2;3,0
NL:S:40512037;'t Riet;Ede;11,2;9,8;4,7;4,6;1,6;1,8
NL:S:40512039;Ben Goerionsingel;Ede;5,0;4,9;2,4;2,7;0,7;0,7
NL:S:40512131;Kenniscampus;Ede;114,8;133,1;4,7;4,7;1,5;3,5
NL:S:40512153;De Gelderhorst;Ede;1,7;2,2;0,7;1,6;0,2;0,3
NL:S:40512201;Halderbrink;Bennekom;27,1;28,5;13,1;15,2;11,4;16,7
NL:S:40512203;Hoekelumse Brinkweg;Bennekom;10,0;11,1;7,1;7,6;3,3;3,6
NL:S:40512207;Heidelaan;Bennekom;9,0;14,7;5,2;8,4;3,6;4,6
NL:S:40513027;Billitonlaan/Timorlaan;Ede;7,3;8,1;4,9;4,8;4,6;3,4
NL:S:40513031;Koekeltse Boslaan;Ede;13,5;13,6;4,7;4,7;2,5;3,3
NL:S:40522125;La Vendula;Ede;0,2;0,3;0,3;0,6;0,3;0,2
NL:S:40528001;Roekelseweg;Wekerom;1,9;2,2;1,8;1,8;0,9;0,3
NL:S:40528003;Wekeromse Buurtweg;Wekerom;2,0;2,3;1,0;1,2;0,8;0,8
NL:S:40528006;Garage Veldhuizen;De Valk;1,2;2,8;0,3;0,8;0,2;0,2
NL:S:40528007;Kruispunt;Wekerom;29,6;30,2;10,4;9,8;3,0;2,8
NL:S:40528009;A.G. Wijersweg;Wekerom;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40528011;Dorpsplein;Wekerom;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40543003;Coldenhovenseweg;Eerbeek;5,8;7,9;2,2;2,6;0,9;0,7
NL:S:40543005;Loubergweg;Eerbeek;12,0;11,7;4,8;3,9;1,3;1,4
NL:S:40543007;Centrum;Eerbeek;10,1;11,4;6,2;6,9;2,4;2,4
NL:S:40543009;Offenbachstraat;Eerbeek;28,1;27,3;15,7;14,3;5,5;4,0
NL:S:40543011;Ringlaan;Eerbeek;24,8;27,4;8,7;10,0;3,3;3,3
NL:S:40543013;Vondellaan;Eerbeek;14,3;12,1;5,9;4,6;2,0;1,8
NL:S:40551001;Station;Apeldoorn;491,8;478,4;261,5;227,8;185,9;156,5
NL:S:40551019;Hoofdstraat;Apeldoorn;130,4;130,8;80,0;80,1;40,4;39,6
NL:S:40551021;Amaliapark;Apeldoorn;37,6;42,9;38,8;44,4;14,4;17,1
NL:S:40551023;Zichtweg;Apeldoorn;33,2;34,5;19,0;19,4;11,1;9,1
NL:S:40551025;Eendrachtstraat;Apeldoorn;32,6;33,6;19,6;22,3;9,2;9,3
NL:S:40551027;Aluminiumweg;Apeldoorn;29,9;27,9;21,0;19,2;11,5;10,6
NL:S:40551029;Sebastiaanplein;Apeldoorn;26,5;29,1;12,0;14,8;7,4;7,6
NL:S:40551031;Chopinlaan;Apeldoorn;57,6;53,3;17,2;18,0;9,8;11,8
NL:S:40551079;Gijsbrechtgaarde;Apeldoorn;10,9;7,2;0,0;0,0;0,0;0,0
NL:S:40551081;Welgelegenbrug;Apeldoorn;5,4;4,7;0,0;0,0;0,0;0,0
NL:S:40551091;Bargerweg West;Barger Oosterveld;6,0;4,3;0,0;0,0;0,0;0,0
NL:S:40551093;Glazeniershorst;Apeldoorn;12,7;6,7;0,0;0,0;0,0;0,0
NL:S:40551218;Christiaan Geurtsweg;Apeldoorn;7,7;9,3;3,9;5,3;2,7;4,9
NL:S:40551226;Jean Monnetpark;Apeldoorn;14,7;19,0;3,8;7,2;3,5;4,7
NL:S:40551234;Schumanpark;Apeldoorn;7,2;8,8;1,0;1,9;1,1;1,3
NL:S:40563005;Topperweg;Stroe;2,1;1,8;0,5;0,5;0,5;0,2
NL:S:40563007;Kootwijkerdijk;Stroe;0,5;0,6;0,1;0,3;0,4;0,2
NL:S:40563009;Ravenweg;Stroe;3,2;3,1;0,6;0,9;0,6;0,4
NL:S:40563011;Centrum;Stroe;4,0;5,2;2,4;2,3;2,6;1,4
NL:S:40563013;De Drie Musketiers;Stroe;0,6;1,1;0,8;1,0;0,8;0,5
NL:S:40563015;Majoor Mulder Kazerne;Stroe;0,8;1,6;0,0;0,1;0,0;0,4
NL:S:40569008;Militair tehuis;Wittenberg;0,4;0,5;0,1;0,2;0,1;0,3
NL:S:40612043;Tolhuislaan;Ede;12,7;8,2;7,7;3,4;3,6;1,7
NL:S:40612045;Ericalaan;Ede;10,9;19,1;4,2;12,8;3,3;6,4
NL:S:40612047;Maanderweg;Ede;0,9;1,3;0,6;0,8;0,2;0,6
NL:S:40612050;Station Ede Centrum;Ede;2,3;2,1;1,2;1,5;0,7;0,8
NL:S:40612051;Jadestraat;Ede;0,8;0,8;0,6;0,7;0,1;0,1
NL:S:40612053;Schaapsweg/Veenderweg;Ede;0,7;0,7;0,4;0,3;0,1;0,2
NL:S:40612055;Ganzeweide;Ede;10,4;17,9;6,2;9,8;5,8;6,2
NL:S:40612059;Mariendaal;Ede;39,4;40,0;14,6;15,8;6,6;8,8
NL:S:40612061;Durendaal;Ede;3,1;4,7;2,6;3,4;1,0;1,9
NL:S:40612063;Middelbeek;Ede;5,9;6,2;3,3;4,4;2,3;2,1
NL:S:40612065;Schoutenhof;Ede;2,2;4,3;1,7;2,2;1,0;1,5
NL:S:40612067;Aalbeek;Ede;31,3;23,5;17,3;13,0;8,2;6,6
NL:S:40612069;Nienhof;Ede;9,4;9,3;5,6;6,6;2,9;3,8
NL:S:40612071;Binnenhof;Ede;11,4;12,1;5,4;5,6;2,9;3,1
NL:S:40612073;Hogerhorst;Ede;40,1;30,9;18,5;15,8;8,7;8,9
NL:S:40612075;Hoekenburg;Ede;29,4;26,8;11,4;10,5;6,5;6,7
NL:S:40612077;Kranenburg;Ede;25,6;21,6;14,2;12,8;6,5;6,2
NL:S:40612079;Proosdijerveldweg;Ede;3,1;4,4;1,9;3,1;0,7;1,4
NL:S:40612081;Cultura;Ede;14,0;20,5;9,4;16,5;1,8;3,5
NL:S:40612083;Grotestraat;Ede;47,4;36,9;41,4;27,0;10,6;8,6
NL:S:40612085;Raadhuis;Ede;46,8;45,6;26,3;26,6;16,5;16,9
NL:S:40612087;Doelenstraat;Ede;54,2;58,8;40,9;48,0;14,1;20,5
NL:S:40612089;Politiebureau;Ede;45,0;39,6;33,3;30,8;14,5;17,3
NL:S:40612092;Hogewoud;Ede;13,2;12,7;4,5;4,8;5,6;3,5
NL:S:40612095;N224/Veldhuizen;Ede;5,9;5,7;1,7;2,5;3,4;2,8
NL:S:40612097;Stakenberg;Ede;14,8;15,2;5,3;5,4;5,3;4,1
NL:S:40612101;Schaapsweg/Molenstraat;Ede;9,2;8,1;3,8;3,6;1,9;1,6
NL:S:40612118;De Bosrand;Ede;5,0;7,3;3,7;3,9;2,3;3,0
NL:S:40612119;Schutterweg;Ede;4,9;5,7;0,3;0,1;0,2;0,1
NL:S:40612121;Cannenburgerbos;Ede;5,1;3,8;2,1;1,1;1,0;1,1
NL:S:40612123;Lagewoud;Ede;9,4;10,2;3,6;4,4;2,6;2,7
NL:S:40612125;Dalerveen;Ede;9,3;9,6;3,6;3,9;3,3;4,0
NL:S:40612127;Darwinstraat;Ede;9,9;10,9;0,4;0,3;0,1;0,0
NL:S:40622119;Driesprong;Ede;7,4;9,2;4,0;5,2;2,7;3,0
NL:S:40622121;Hoge Valksedijk;Ede;0,3;0,5;0,2;0,6;0,2;0,4
NL:S:40622123;De Valouwe;Ede;0,3;0,5;0,6;1,0;0,4;0,3
NL:S:40631001;School met de Bijbel;De Valk;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:40631003;Geref. Gemeente;De Valk;0,1;0,0;0,0;0,0;0,0;0,0
NL:S:40631009;Cooperatie;De Valk;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40649001;Busstation;Wittenberg;37,2;30,5;12,2;12,8;9,2;9,1
NL:S:40664003;Garderbroekerweg;Kootwijkerbroek;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40664007;Kosterijweg;Kootwijkerbroek;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40664009;Essenerweg;Kootwijkerbroek;0,3;0,2;0,0;0,0;0,0;0,0
NL:S:40664011;Nachtegaalweg;Kootwijkerbroek;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40664013;Wencopperweg;Kootwijkerbroek;0,3;0,1;0,0;0,0;0,0;0,0
NL:S:40664015;Gereformeerde Kerk;Kootwijkerbroek;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40712009;Pascalstraat;Ede;12,2;12,3;2,2;2,3;1,8;1,8
NL:S:40712011;Lumierestraat;Ede;13,2;10,4;0,9;1,0;0,8;1,0
NL:S:40712013;Niels Bohrstraat;Ede;12,9;12,5;1,1;0,8;0,9;0,8
NL:S:40712019;Pakhuisweg;Ede;1,8;2,2;0,7;0,6;0,3;0,4
NL:S:40712021;Kievitsmeent;Ede;3,0;4,0;0,3;0,6;0,3;0,4
NL:S:40712137;Einsteinstraat;Ede;12,3;14,3;6,1;6,5;1,8;2,4
NL:S:40712159;Amperestraat;Ede;23,0;23,9;1,1;1,4;0,6;1,7
NL:S:40715013;Westelijke Doorsnee;Emmer-Compascuum;3,2;4,0;0,3;0,4;0,4;0,2
NL:S:40726001;Hooiweg;Garderen;2,5;2,9;2,9;3,4;1,6;1,2
NL:S:40726003;Bakkerstraat;Garderen;17,8;14,8;6,6;8,9;4,2;4,5
NL:S:40726005;West-end;Garderen;1,9;1,5;0,8;1,4;1,4;0,6
NL:S:40726007;Heideheuvel;Garderen;3,1;3,2;1,4;1,8;1,2;0,8
NL:S:40726009;De Hertshoorn;Garderen;1,8;1,7;1,4;1,6;2,0;1,4
NL:S:40726011;Veluw Hul;Garderen;0,5;0,8;0,8;0,9;0,9;0,4
NL:S:40750001;Station;Lunteren;4,1;1,2;0,3;0,3;0,0;0,0
NL:S:40750003;Roskammersteeg;Lunteren;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40750005;Hertenlaan;Lunteren;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40750007;Everlaan;Lunteren;0,3;0,1;0,0;0,0;0,0;0,0
NL:S:40750009;Viaduct;Lunteren;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40750013;De Molen;Lunteren;0,1;0,1;0,0;0,1;0,0;0,0
NL:S:40750015;De Wormshoef;Lunteren;0,0;0,1;0,1;0,1;0,0;0,0
NL:S:40751003;Rehoboth;Meulunteren;0,1;0,0;0,0;0,0;0,0;0,0
NL:S:40751005;Bijweg;Meulunteren;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40751011;Hessenweg;Meulunteren;0,2;0,1;0,0;0,1;0,0;0,0
NL:S:40755075;Florijnstraat;Ridderkerk;0,1;0,1;0,0;0,1;0,0;0,0
NL:S:40765009;Julianaplein;Barneveld;1,4;4,3;0,4;0,8;0,2;0,2
NL:S:40765011;Van Dompselaerstraat;Barneveld;2,0;3,3;0,6;1,3;0,5;0,6
NL:S:40765013;Station Barneveld Centrum;Barneveld;42,0;30,8;14,9;11,2;7,8;4,3
NL:S:40765029;Narcissenstraat;Barneveld;0,1;0,1;0,3;0,1;0,0;0,0
NL:S:40765031;Begraafplaats De Plantage;Barneveld;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40765061;Churchillstraat;Barneveld;0,1;0,3;0,0;0,3;0,0;0,0
NL:S:40765068;Nieuwe Markt;Barneveld;0,6;0,4;0,2;0,2;0,0;0,0
NL:S:40765073;Vellerselaan;Barneveld;0,6;0,9;0,0;0,0;0,0;0,0
NL:S:40800325;Stationsstraat;Veenendaal;0,3;0,7;0,0;0,1;0,0;0,0
NL:S:40800370;Griftweg;De Klomp;0,4;0,3;0,0;0,1;0,0;0,0
NL:S:40800390;De Grote Pekken;Veenendaal;18,7;14,0;2,5;2,0;2,8;2,7
NL:S:40800410;Rembrandtpark;Veenendaal;4,9;5,0;1,6;1,3;0,0;0,0
NL:S:40800430;Rossiniweg;Veenendaal;2,7;3,1;0,4;0,6;0,0;0,0
NL:S:40800440;Jan Vermeerstraat;Veenendaal;2,2;1,9;0,4;0,5;0,0;0,0
NL:S:40800470;Station West;Veenendaal;10,1;7,6;2,9;2,6;0,0;0,0
NL:S:40800490;Boekvink;Veenendaal;5,1;5,1;0,9;1,4;0,0;0,0
NL:S:40800510;Tuinfluiter;Veenendaal;3,0;3,1;0,3;0,5;0,0;0,0
NL:S:40800610;Spitsbergenweg;Veenendaal;12,1;9,0;2,6;3,0;2,5;2,3
NL:S:40800630;De Meent;Veenendaal;10,0;7,6;1,5;0,8;1,3;1,2
NL:S:40800700;'t Kofschip;Veenendaal;3,0;3,3;0,2;0,4;0,0;0,0
NL:S:40800820;Zwaaiplein;Veenendaal;1,8;2,4;0,6;0,4;0,0;0,0
NL:S:40800910;Arsenaal;Veenendaal;2,1;2,7;0,4;0,3;0,0;0,0
NL:S:40800930;Kazemat;Veenendaal;1,2;2,1;0,5;0,7;0,0;0,0
NL:S:40800960;Händellaan;Veenendaal;1,5;1,4;0,2;0,9;0,0;0,0
NL:S:40800980;Smetanadreef;Veenendaal;2,3;2,3;0,4;0,7;0,0;0,0
NL:S:40801300;Landjuweel;Veenendaal;4,8;6,6;1,2;2,0;0,0;0,0
NL:S:40801320;Klovenier;Veenendaal;2,0;2,6;0,2;0,1;0,0;0,0
NL:S:40801350;De Schutterij;Veenendaal;4,2;4,8;0,6;1,1;0,0;0,0
NL:S:40801410;Regge;Veenendaal;6,9;4,9;0,4;0,8;0,0;0,0
NL:S:40801470;Stat. Centrum/Kerkewijk;Veenendaal;5,4;43,3;2,3;5,7;0,0;0,0
NL:S:40801510;Munnikenweg;Veenendaal;8,0;8,4;1,1;1,1;0,0;0,0
NL:S:40801540;Stat. Centrum/Rembrandtlaan;Veenendaal;1,0;2,1;0,1;1,2;0,0;0,0
NL:S:40802001;Heuvelsesteeg;Overberg;0,2;0,3;0,0;0,1;0,0;0,0
NL:S:40802003;Bergweg;Overberg;0,1;0,0;0,0;0,1;0,0;0,0
NL:S:40802005;De Ossenberg;Overberg;0,4;0,2;0,2;0,3;0,0;0,0
NL:S:40802007;Rijksinrichting de Overberg;Overberg;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40802009;Driesprong;Overberg;0,3;0,3;0,2;0,4;0,0;0,0
NL:S:40802011;Slaperdijk;Overberg;0,1;0,0;0,0;0,0;0,0;0,0
NL:S:40802014;Haarweg School;Overberg;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40802016;Haspel;Overberg;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:40802018;Overweg;Overberg;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40805005;Prins Clauslaan;Veenendaal;11,1;9,0;1,5;1,7;2,2;2,8
NL:S:40805007;Sirius;Veenendaal;29,9;24,3;4,8;3,8;5,5;5,0
NL:S:40805015;Van Veldekelaan;Veenendaal;0,1;0,3;0,0;0,0;0,0;0,0
NL:S:40805017;Station West;Veenendaal;0,9;1,0;0,5;0,3;0,0;0,0
NL:S:40805027;Politiebureau;Veenendaal;41,1;36,6;8,3;9,5;7,5;7,3
NL:S:40805037;'t Boveneind;Veenendaal;0,3;0,2;0,1;0,0;0,0;0,0
NL:S:40805120;Stat. Centrum/Plein;Veenendaal;74,7;11,8;11,9;5,0;15,2;8,8
NL:S:40806010;Centrum/ Wolweg;Veenendaal;1,4;1,7;0,5;0,5;0,0;0,0
NL:S:40829001;De Rusthoeve;Koudhoorn;1,7;1,8;0,6;0,9;0,7;0,5
NL:S:40829003;Mooi Veluwe;Koudhoorn;4,3;4,7;4,2;3,7;4,0;2,4
NL:S:40829005;Landgoed Groot Spriel;Koudhoorn;0,1;0,1;0,1;0,1;0,1;0,1
NL:S:40829007;School Schovenhorst;Koudhoorn;0,6;0,7;0,2;0,2;0,4;0,1
NL:S:40829010;Landgoed Schovenhorst;Koudhoorn;1,1;1,1;0,9;0,9;0,8;0,8
NL:S:41220010;Avegoor;Ellecom;3,1;4,0;2,0;2,7;0,8;0,5
NL:S:41220030;Oprijlaan Middachten;De Steeg;0,4;0,7;0,1;0,4;0,1;0,1
NL:S:41220050;Smidsallee;De Steeg;1,9;1,8;1,2;0,7;0,2;0,2
NL:S:41220070;Brantsenpark;De Steeg;14,3;12,0;7,1;8,4;3,0;2,6
NL:S:41220090;Viaduct;De Steeg;1,0;1,1;0,3;0,7;0,1;0,1
NL:S:41220110;Rozenbos;Rheden;1,5;1,1;0,9;1,3;0,4;0,3
NL:S:41220130;Pinkelseweg;Rheden;0,9;1,2;0,4;0,8;0,2;0,4
NL:S:41220150;Groenestraat;Rheden;11,8;11,6;9,2;7,2;3,5;2,7
NL:S:41220170;Holtbankseweg;Rheden;3,0;4,9;1,1;2,3;0,7;0,9
NL:S:41220190;Rhederhof;Rheden;7,8;8,1;5,8;7,4;2,9;2,3
NL:S:41320111;Station Dieren;Dieren;73,5;66,6;37,8;29,7;12,1;10,3
NL:S:41320150;Hofstetten;Ellecom;1,0;3,7;0,6;2,1;0,1;0,6
NL:S:41320170;Dorp;Ellecom;6,8;6,4;3,7;5,1;1,1;1,3
NL:S:41321420;Callunaplein;Dieren;15,7;16,4;8,8;8,3;2,0;2,1
NL:S:41327005;Rode Kruislaan;Dieren;12,7;12,2;4,8;4,9;1,3;0,8
NL:S:41327007;Geitenbergweg;Dieren;22,6;17,0;8,2;9,2;3,4;3,5
NL:S:41327009;Crematorium;Dieren;5,9;5,2;2,5;2,4;0,6;0,6
NL:S:41327011;Cederlaan;Dieren;12,7;13,4;5,8;7,0;2,6;2,5
NL:S:49821001;Station;Putten;45,7;40,8;29,8;21,8;22,5;19,2
NL:S:49821003;Stationsstraat;Putten;0,1;0,5;0,2;0,3;0,1;0,2
NL:S:49821011;Centrum;Putten;18,2;17,9;8,7;9,5;6,0;4,5
NL:S:49821013;Bosrand;Putten;3,7;3,5;2,3;2,6;1,8;1,3
NL:S:49821027;Dorpsstraat;Putten;5,9;6,2;3,4;3,7;2,5;2,3
NL:S:49821029;Kerkstraat;Putten;10,0;12,0;4,2;6,2;2,2;2,5
NL:S:50423010;Hoornbeeck/Van Lodenstein;Amersfoort;0,9;1,6;0,0;0,0;0,0;0,0
NL:S:50610040;De Molen;Scherpenzeel;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:50610060;Pluimenweg;Scherpenzeel;0,5;0,5;0,0;0,0;0,0;0,0
NL:S:50610080;Holevoetplein;Scherpenzeel;2,5;2,0;0,5;0,1;0,0;0,0
NL:S:50610100;Kerk;Scherpenzeel;2,2;3,5;0,0;0,2;0,0;0,0
NL:S:50617003;Vijverlaan;Scherpenzeel;0,1;0,1;0,1;0,0;0,0;0,0
NL:S:50617005;Kerk;Scherpenzeel;0,4;0,0;0,3;0,0;0,0;0,0
NL:S:50617007;Eikenlaan;Scherpenzeel;1,3;2,0;0,2;0,0;0,0;0,0
NL:S:50617009;De Haar;Scherpenzeel;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:50617011;Huigenbosch;Scherpenzeel;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:50763001;Licht en Ruimte;De Glind;0,1;0,1;0,1;0,0;0,0;0,0
NL:S:50763003;Prinses Beatrixschool;De Glind;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:50763005;De Glind;De Glind;0,1;0,1;0,1;0,0;0,0;0,0
NL:S:50763007;Schoonderbekerweg;De Glind;0,7;1,6;0,5;0,1;0,0;0,0
NL:S:50765067;Anthonie Fokkerstraat;Barneveld;0,4;1,1;0,1;0,2;0,0;0,0
NL:S:50767013;Kolfschoten;Scherpenzeel;0,1;0,0;0,0;0,0;0,0;0,0
