STOPPLACECODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
NL:S:16280100;Oostermenneweg;Rouveen;2,1;1,9;0,5;0,5;0,0;0,0
NL:S:16280120;Zuideindigerweg;Rouveen;2,5;2,0;0,4;0,2;0,0;0,0
NL:S:16280140;Stadsweg;Rouveen;0,2;0,4;0,1;0,1;0,0;0,0
NL:S:16280160;Oude Rijksweg 485;Rouveen;0,2;0,4;0,0;0,1;0,0;0,0
NL:S:16280180;Hervormde Kerk;Rouveen;19,4;17,4;2,9;2,9;0,0;0,0
NL:S:16280200;Oude Rijksweg 415;Rouveen;2,7;2,2;0,2;0,4;0,0;0,0
NL:S:16280220;Oud Gereformeerde Kerk;Rouveen;0,9;1,1;0,1;0,2;0,0;0,0
NL:S:16280240;Conradsweg;Rouveen;1,7;1,5;0,2;0,2;0,0;0,0
NL:S:16280260;Schoolwijksweg;Rouveen;4,1;4,0;0,6;0,3;0,0;0,0
NL:S:16280280;Dekkersweg;Rouveen;3,9;4,3;0,3;0,4;0,0;0,0
NL:S:16301010;Station;Steenwijk;4,1;4,1;0,0;0,0;0,0;0,0
NL:S:16380100;Markteweg;Lichtmis;4,2;6,9;0,2;0,6;0,0;0,0
NL:S:16380120;Steenwetering;Lichtmis;0,3;0,3;0,1;0,2;0,0;0,0
NL:S:16380140;Meeleweg;Lichtmis;1,3;1,5;0,2;0,1;0,0;0,0
NL:S:16380190;Busstation;Lichtmis;49,7;52,1;1,4;1,7;0,0;0,0
NL:S:16580010;Noordeinde;Zwolle;0,7;1,4;0,2;0,2;0,1;0,1
NL:S:16580030;Westeinde;Zwolle;2,0;2,3;0,0;0,2;0,1;0,1
NL:S:16580050;Markteweg;Zwolle;10,1;5,5;0,2;0,4;0,4;1,0
NL:S:16580070;Kleefstraat;Zwolle;43,4;19,3;2,6;2,8;0,9;1,7
NL:S:16680010;Dedemsweg;Ruitenveen;2,0;2,2;0,8;1,1;0,4;0,4
NL:S:16680030;Kuitermansweg;Ruitenveen;1,9;2,1;0,4;0,4;0,2;0,2
NL:S:16680050;Nieuwe Kreuleweg;Ruitenveen;0,5;0,7;0,4;0,4;0,1;0,1
NL:S:16680070;Hoevenweg;Ruitenveen;2,8;2,8;0,8;0,9;0,4;0,8
NL:S:16680090;Middenweg;Ruitenveen;1,3;1,3;0,3;0,1;0,1;0,1
NL:S:16680110;Nieuwendijk;Ruitenveen;0,8;0,9;0,1;0,2;0,1;0,2
NL:S:16780001;Schuilhut;Nieuwleusen;0,1;0,4;0,0;0,1;0,0;0,0
NL:S:16780010;De Vlijt;Nieuwleusen;4,6;5,2;1,1;2,3;0,9;0,9
NL:S:16780030;Oosterhulst;Nieuwleusen;0,7;0,8;0,3;0,3;0,1;0,2
NL:S:16780050;Den Hulst;Nieuwleusen;52,9;55,2;5,4;6,5;2,5;2,7
NL:S:16780070;Bejaardencentrum;Nieuwleusen;13,4;13,8;5,0;6,0;2,8;3,3
NL:S:16780080;Baron van Dedemstraat;Nieuwleusen;4,0;1,0;1,3;0,4;0,3;0,0
NL:S:16780090;Gereformeerde Kerk;Nieuwleusen;21,5;20,6;7,0;6,8;3,6;3,7
NL:S:16780110;Zwembad;Nieuwleusen;20,7;19,6;7,2;6,8;3,2;3,8
NL:S:16780130;Centrum;Nieuwleusen;35,6;39,0;12,1;11,7;6,0;6,0
NL:S:16780150;Westeinde;Nieuwleusen;12,2;12,4;2,6;3,5;1,9;2,0
NL:S:16780170;Bouwhuisweg;Nieuwleusen;5,8;5,3;1,4;1,6;0,9;1,1
NL:S:16780190;Molen;Nieuwleusen;2,8;3,6;1,5;1,4;0,6;0,5
NL:S:16780300;Grote Markt;Nieuwleusen;0,8;0,5;0,3;0,2;0,0;0,0
NL:S:16780560;Rollecater Brug;Nieuwleusen;7,4;8,3;0,0;0,0;0,0;0,0
NL:S:17000010;Station;Hoogeveen;77,4;74,8;15,6;14,8;8,8;12,2
NL:S:17000210;Buizerdlaan;Hoogeveen;25,3;19,0;4,1;3,3;3,1;2,0
NL:S:17000710;Mr. Cramerweg P+R;Hoogeveen;7,1;5,2;1,8;1,3;0,9;0,9
NL:S:17001650;Willemskade;Hoogeveen;1,1;1,6;0,2;0,3;0,1;0,1
NL:S:17003020;Industrieweg;Hoogeveen;3,4;9,4;0,2;0,1;0,1;0,0
NL:S:17003040;Tamboerpassage;Hoogeveen;13,7;14,1;4,1;5,1;1,5;1,2
NL:S:17003120;Wolfsbosstraat;Hoogeveen;3,3;2,8;0,7;0,8;0,1;0,3
NL:S:17003140;Valkenlaan;Hoogeveen;2,4;2,4;0,6;0,8;0,4;0,4
NL:S:17003200;'t Haagje;Hoogeveen;5,0;5,6;1,6;1,7;0,8;0,4
NL:S:17190010;Buitenvaart;Hollandscheveld;4,3;5,0;0,2;0,2;0,0;0,0
NL:S:17190030;Opgaande 71;Hollandscheveld;0,8;1,0;0,1;0,2;0,1;0,1
NL:S:17190050;'t Hoekje;Hollandscheveld;12,0;12,4;1,3;1,9;0,7;0,9
NL:S:17190150;Carstensdijk;Zuideropgaande;2,7;2,8;0,5;0,3;0,2;0,2
NL:S:17190190;Schooldijkje;Zuideropgaande;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:17290010;Riegshoogtendijk;Kerkenveld;0,3;0,3;0,0;0,0;0,0;0,0
NL:S:17290030;Gedempte Wijde Wijk;Kerkenveld;4,7;4,4;0,7;0,4;0,2;0,5
NL:S:17290050;Ritmeesterweg;Kerkenveld;1,1;1,0;0,3;0,1;0,1;0,1
NL:S:17290070;Riegshoogtendijk 3;Kerkenveld;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:17290090;Hoogeveenseweg 33;Kerkenveld;0,2;0,2;0,0;0,1;0,0;0,0
NL:S:17290110;Braambergerweg;Kerkenveld;0,7;1,0;0,1;0,2;0,2;0,1
NL:S:17290130;Hoogeveenseweg 11;Kerkenveld;0,8;0,7;0,3;0,1;0,1;0,1
NL:S:17350030;Riegshoogtendijk;Hollandscheveld;8,2;7,3;1,4;1,8;0,5;0,6
NL:S:17350050;Jan Wintersdijkje;Zuideropgaande;0,6;1,1;0,1;0,1;0,0;0,0
NL:S:17480030;Zwolseweg;Balkbrug;23,1;25,1;5,9;5,9;2,9;2,9
NL:S:17480050;d 'Olde Heerd;Balkbrug;9,6;8,9;2,3;3,4;1,6;1,6
NL:S:17480070;Zelhorstweg;Balkbrug;1,7;1,9;0,8;1,2;0,3;0,4
NL:S:17480090;Nieuweweg (Sluis 4);Balkbrug;3,6;3,3;1,5;1,5;0,7;1,0
NL:S:19000320;Trageldijk;Coevorden;1,3;1,0;0,0;0,0;0,0;0,0
NL:S:19180200;Scheidijk;De Krim;1,9;0,1;0,0;0,0;0,0;0,0
NL:S:19180220;Dommerskanaal;De Krim;1,1;0,8;0,0;0,0;0,0;0,0
NL:S:19180260;Nieuwlandseweg;De Krim;0,7;0,8;0,0;0,0;0,0;0,0
NL:S:19180280;N.H. Kerk;De Krim;3,5;3,3;0,0;0,0;0,0;0,0
NL:S:19180300;Horstra's Wijk;De Krim;2,7;3,0;0,0;0,0;0,0;0,0
NL:S:19180332;Horstra's Wijk/Marsstraat;De Krim;0,3;0,2;0,0;0,0;0,0;0,0
NL:S:19180350;Marsstraat;De Krim;1,2;0,5;0,0;0,0;0,0;0,0
NL:S:19180450;Slagenweg/Lutteresweg;Ane;0,0;0,2;0,0;0,0;0,0;0,0
NL:S:19280010;Molenweg;De Krim;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:19280030;Coevorderweg 171;De Krim;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:19280050;Drukkerij Seinen;De Krim;0,2;0,3;0,0;0,0;0,0;0,0
NL:S:19280070;Coevorderweg 105;De Krim;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:19380010;Schuineslootweg;Slagharen;9,5;9,1;1,0;1,4;0,8;0,6
NL:S:19380030;Herenstraat 108;Slagharen;0,3;0,3;0,1;0,1;0,0;0,0
NL:S:19380050;Witmanweg;Slagharen;1,2;1,9;0,6;0,4;0,1;0,1
NL:S:19380070;Vergouwlaan;Slagharen;18,8;17,2;2,2;1,7;1,5;1,0
NL:S:19380151;Centrum;Lutten;116,5;118,9;17,7;17,9;10,2;10,0
NL:S:19380191;Viaduct;Lutten;6,5;6,4;1,2;1,2;0,5;0,4
NL:S:19380280;Coevorderweg 89;Slagharen;0,4;0,6;0,0;0,0;0,0;0,0
NL:S:19380301;Centrum;Slagharen;32,6;34,7;7,4;9,0;5,1;3,4
NL:S:19380320;Attractiepark;Slagharen;17,2;16,5;10,4;11,4;9,6;6,7
NL:S:19380340;Dedemsvaartseweg 84;Lutten;1,2;1,1;0,3;0,2;0,1;0,2
NL:S:19380360;Coevorderweg;Lutten;1,0;1,2;0,1;0,2;0,3;0,1
NL:S:19380380;Tottenhamstraat/Proatkoele;Lutten;1,4;0,9;0,3;0,2;0,2;0,1
NL:S:19380400;Ongelukkige Wijk;Lutten;2,5;2,6;0,2;0,2;0,2;0,2
NL:S:19480010;Rheezerend 162;Dedemsvaart;0,6;0,8;0,1;0,1;0,2;0,2
NL:S:19480030;Rheezerend;Dedemsvaart;1,7;1,7;0,3;0,5;0,3;0,3
NL:S:19480050;Rheezerend 60;Dedemsvaart;1,2;1,4;0,5;0,1;0,2;0,3
NL:S:19480070;Industrieweg;Dedemsvaart;4,7;5,0;0,3;0,3;0,4;0,2
NL:S:19480090;Celsiusstraat;Dedemsvaart;3,7;3,8;0,3;0,3;0,1;0,2
NL:S:19480110;Van Haeringenstraat;Dedemsvaart;1,5;2,1;0,5;0,5;0,4;0,2
NL:S:19480130;De Magnolia;Dedemsvaart;25,3;22,5;5,5;5,8;2,0;1,7
NL:S:19480150;Hazelaar;Dedemsvaart;24,6;22,8;4,3;3,3;1,4;1,6
NL:S:19480170;Krikkenstraat;Dedemsvaart;8,0;8,8;1,5;2,3;1,1;1,4
NL:S:19480190;Haitjema;Dedemsvaart;33,1;28,5;10,8;8,8;7,0;5,1
NL:S:19480230;Adelaarweg;Dedemsvaart;47,8;43,8;8,6;8,4;5,5;4,5
NL:S:19480250;Sportlaan;Dedemsvaart;25,2;23,4;4,2;4,5;2,9;3,0
NL:S:19480280;Busstation;Dedemsvaart;45,5;49,5;10,4;9,4;6,0;5,9
NL:S:19480300;Hoofdvaart 115;Dedemsvaart;1,3;1,9;0,2;0,2;0,1;0,1
NL:S:19480320;Hoofdvaart 207;Dedemsvaart;1,1;1,3;0,2;0,2;0,1;0,2
NL:S:19480340;Het Rak;Dedemsvaart;1,7;1,5;0,2;0,3;0,2;0,2
NL:S:19480360;De Pol;Dedemsvaart;1,3;1,3;0,3;0,4;0,1;0,3
NL:S:19481990;S.G. van der Capellen;Dedemsvaart;3,3;3,0;0,0;0,0;0,0;0,0
NL:S:19580000;Station;Gramsbergen;0,1;0,0;0,0;0,0;0,0;0,0
NL:S:19580040;Aner Molen;Ane;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:19580060;De Viersprong;Ane;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:19580080;Slagenweg/Haarweg;Ane;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:19580100;Slagenweg/Schansweg;Ane;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:24550090;Onnaseveld;Steenwijk;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:24550122;Bedelaarspad;Steenwijk;0,6;0,4;0,0;0,0;0,0;0,0
NL:S:24550220;Westercluft;Steenwijk;0,7;0,2;0,0;0,0;0,0;0,0
NL:S:24550360;Kallenkoterallee;Steenwijk;0,5;0,4;0,0;0,0;0,0;0,0
NL:S:24550380;Gagelsweg;Steenwijk;0,3;0,1;0,0;0,0;0,0;0,0
NL:S:24550400;Oostercluft;Steenwijk;0,4;0,3;0,0;0,0;0,0;0,0
NL:S:24550420;'t Schar;Steenwijk;0,8;0,5;0,0;0,0;0,0;0,0
NL:S:24650010;Veendijk;Veendijk;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:24650030;Bovenboer;Veendijk;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:24650050;Havelterberg;Havelterberg;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:24650070;Rotonde;Havelterberg;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:24750100;Nijeveenseweg;Meppel;0,4;0,5;0,0;0,0;0,0;0,0
NL:S:24750120;De Schalle;Nijeveen;1,6;1,1;0,0;0,0;0,0;0,0
NL:S:24750140;Molenweg;Nijeveen;2,0;1,2;0,0;0,0;0,0;0,0
NL:S:24750160;Gemeentehuis;Nijeveen;6,0;3,1;0,0;0,0;0,0;0,0
NL:S:24750180;Kerkweg;Nijeveen;0,4;0,3;0,0;0,0;0,0;0,0
NL:S:24750200;Zonneberg;Nijeveen;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:25770020;Mannagras;Zwolle;7,6;0,8;3,9;0,4;1,9;0,4
NL:S:25770030;Klokkengieterlaan;Zwolle;19,3;18,6;9,7;9,3;6,6;6,7
NL:S:25770050;Karveelschipperstraat;Zwolle;12,2;11,9;7,2;6,7;3,5;4,1
NL:S:25770060;Veldbeemdgras;Zwolle;31,8;27,8;15,4;13,8;9,0;9,7
NL:S:25770070;Goudsmidstraat;Zwolle;18,4;15,6;9,0;8,4;5,4;5,2
NL:S:25770110;Fioringras;Zwolle;28,5;21,8;12,5;12,1;9,5;7,8
NL:S:25770230;Bandijklaan;Zwolle;19,7;22,1;9,7;10,4;4,0;5,4
NL:S:42124690;Kerkweg;Zwolle;1,6;2,2;1,2;1,6;1,0;1,2
NL:S:43470010;Rabobank;Lettele;1,7;1,4;0,4;0,4;0,0;0,0
NL:S:43470110;Garderegimentsweg;Schalkhaar;2,3;2,3;1,0;1,3;0,6;1,2
NL:S:43470170;ten Havesweg;Okkenbroek;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:43470190;De Grote Brander;Okkenbroek;0,3;0,3;0,2;0,4;0,0;0,0
NL:S:43479030;Doldermansweg;Lettele;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43480010;'t Dijkhuis;Bathmen;8,1;8,1;3,6;3,8;2,0;1,9
NL:S:43480050;Bannink;Deventer;0,5;0,5;0,2;0,2;0,1;0,1
NL:S:43480070;Peppelerdijk;Deventer;0,1;0,1;0,0;0,1;0,0;0,0
NL:S:43480100;Enklaan;Bathmen;11,3;11,8;4,3;5,0;2,7;2,5
NL:S:43480150;Gemeentewerken;Bathmen;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:43480180;Oude Molen;Bathmen;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43480190;Polakstraat;Bathmen;7,7;7,7;2,2;2,2;1,2;1,1
NL:S:43480210;Vegerinkskamp;Bathmen;5,2;10,3;1,8;4,8;1,6;2,7
NL:S:43480230;Looweg Kuiperij;Bathmen;3,2;5,3;1,6;2,2;0,6;1,2
NL:S:43480250;Schipbeeksweg;Bathmen;26,5;16,2;7,6;4,3;4,5;2,5
NL:S:43580050;Java;Bathmen;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43580100;Wagenvoorde;Bathmen;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43630530;Driesprong;Bruinehaar;0,5;0,2;0,1;0,0;0,0;0,0
NL:S:43640010;Handelsstraat;Hardenberg;0,0;0,0;0,0;0,1;0,0;0,0
NL:S:43640030;Wavin;Hardenberg;0,0;0,0;0,1;0,0;0,0;0,0
NL:S:43640050;Ziekenhuis;Hardenberg;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43640070;Station;Hardenberg;91,6;82,1;15,3;15,3;8,8;9,8
NL:S:43640110;Hattemattestraat;Gramsbergen;0,0;0,3;0,0;0,0;0,0;0,0
NL:S:43640130;Welgelegen;Gramsbergen;0,1;0,0;0,0;0,0;0,0;0,0
NL:S:43640190;Clara Feyoenaheem;Hardenberg;2,7;3,4;0,0;0,0;0,0;0,0
NL:S:43640210;Meteoorlaan;Hardenberg;7,5;6,3;0,0;0,0;0,0;0,0
NL:S:43640230;Rheezerweg;Hardenberg;0,8;1,4;0,0;0,0;0,0;0,0
NL:S:43640250;Haarmolen;Heemserveen;27,7;29,1;7,5;6,2;3,4;3,4
NL:S:43640310;Middenweg;Heemserveen;0,4;0,6;0,1;0,2;0,0;0,1
NL:S:43640330;Roelofsmulderweg;Heemserveen;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:43640350;Elfde Wijk;Heemserveen;0,4;0,6;0,0;0,1;0,0;0,0
NL:S:43640370;De Nieuwe Haven;Hardenberg;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:43640390;Waterinkschool;Hardenberg;2,5;1,5;0,6;0,0;0,3;0,0
NL:S:43640397;Centrum;Hardenberg;19,5;8,8;2,0;0,2;0,6;0,0
NL:S:43640450;Morgenroodweg;Ebbenbroek;0,1;0,0;0,0;0,0;0,0;0,0
NL:S:43640520;Dorpshuis;Bruchterveld;0,2;0,4;0,0;0,1;0,0;0,0
NL:S:43640530;Gemeentehuis;Hardenberg;30,2;45,1;5,8;7,3;1,8;2,9
NL:S:43640600;PKN Kerk;Bruchterveld;0,4;0,2;0,0;0,0;0,0;0,0
NL:S:43640690;Parkweg 57;Hardenberg;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:43640710;Molenplein;Hardenberg;4,9;4,0;2,2;2,9;1,8;1,6
NL:S:43641020;Weversdijk;Hardenberg;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43641040;Moderna;Hardenberg;0,2;0,4;0,0;0,0;0,0;0,0
NL:S:43641050;Broeklanden;Hardenberg;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:43670100;'t Pleintie;Nieuw-Heeten;2,0;1,7;0,2;0,2;0,0;0,0
NL:S:43670120;Bijvanksweg;Nieuw-Heeten;0,1;0,2;0,0;0,0;0,0;0,0
NL:S:43680030;De Smid;Dijkerhoek;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:43680090;Vukking;Dijkerhoek;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43680120;Aaltinksweg;Holten;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43770150;Koerselmansweg;Okkenbroek;0,0;0,0;0,0;0,1;0,0;0,0
NL:S:43770170;Okkenbroekerveldweg;Okkenbroek;0,1;0,5;0,0;0,1;0,0;0,0
NL:S:43770210;Oostermaatsdijk;Okkenbroek;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:43770230;Vlessendijk;Nieuw-Heeten;0,1;0,1;0,1;0,0;0,0;0,0
NL:S:43779010;Kerk;Okkenbroek;0,7;0,2;0,2;0,1;0,0;0,0
NL:S:43780090;Scholengemeenschap;Holten;3,6;4,5;0,0;0,0;0,0;0,0
NL:S:43890190;Dorpsstraat;Kloosterhaar;0,4;0,3;0,0;0,0;0,0;0,0
NL:S:43890220;Verlengde Broekdijk;Kloosterhaar;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43929030;Oude Deventerweg;Holten;0,6;0,0;0,0;0,0;0,0;0,0
NL:S:43990070;Kanaalbrug;Bergentheim;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43990101;Station;Marienberg;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43990110;Cafe;Beerzerveld;0,1;0,0;0,0;0,0;0,0;0,0
NL:S:43990130;Schuurmanstraat;Beerzerveld;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43990190;De Pallegarste;Marienberg;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43990270;Ringweg;Rheeze;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43990430;Oud Bergentheim;Bergentheim;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43990530;Waaijerinkweg;Beerzerhaar;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:43990550;Beerzerpoort;Beerze;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:45871001;Theehuis De Lemelerberg;Lemele;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:45871003;Kerk;Lemele;0,7;0,5;0,0;0,0;0,0;0,0
NL:S:45871005;Imminkhoeve;Lemele;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:45871007;Camping De Lemeler Esch;Lemele;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:45910010;Emtenbroekerdijk;Kloosterhaar;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:45910030;Crullsweg;Kloosterhaar;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:45930010;Kuilenweg;Hardenberg;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:45930030;Kerkweg;Bruchterveld;0,2;0,1;0,1;0,0;0,0;0,0
NL:S:45940500;Beerzerhooiweg;Beerze;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:46000030;Brekken;Zwolle;13,4;15,7;3,2;3,6;2,0;2,0
NL:S:46000050;Händellaan;Zwolle;11,8;9,7;7,2;5,5;3,1;2,5
NL:S:46000070;Diasporalaan;Zwolle;5,0;5,1;2,0;2,2;1,0;1,4
NL:S:46000110;Van der Schuerenmarke;Zwolle;10,7;10,9;6,5;6,6;3,9;4,0
NL:S:46000130;Van Nispensingel;Zwolle;12,2;11,6;7,6;7,0;5,2;5,0
NL:S:46000150;Van Hasseltmarke;Zwolle;4,5;3,4;2,6;2,2;1,8;1,4
NL:S:46000170;Molenweg;Zwolle;186,9;190,4;8,2;10,1;3,0;4,0
NL:S:46000190;Zwartewaterallee;Zwolle;6,8;5,5;0,0;0,0;0,0;0,0
NL:S:46000330;Muijdermanstraat;Zwolle;2,3;2,9;0,9;0,9;0,3;0,4
NL:S:46000430;Hollewandsweg;Zwolle;14,6;13,9;8,8;7,9;4,8;4,9
NL:S:46000570;Dokter Hengeveldweg;Zwolle;82,3;55,1;6,8;4,9;2,9;2,4
NL:S:46000800;Groot Wezenland;Zwolle;0,5;0,3;0,1;0,0;0,2;0,1
NL:S:46000810;Nw. Deventerw./Ittersumall.;Zwolle;8,4;8,9;5,2;5,4;4,1;3,8
NL:S:46000830;Troelstralaan;Zwolle;14,7;12,8;9,1;8,4;5,0;4,5
NL:S:46001000;Park de Wezenlanden;Zwolle;47,9;49,6;6,1;6,4;2,7;3,8
NL:S:46001010;Zuster van de Kolkstraat;Zwolle;0,9;1,2;0,8;0,8;0,3;0,4
NL:S:46001030;Zwarteweg;Zwolle;5,4;5,6;1,1;1,4;1,1;1,2
NL:S:46001070;Volterbeek;Zwolle;16,7;16,6;11,4;12,4;7,8;7,5
NL:S:46001100;Assendorperdijk;Zwolle;49,5;54,7;5,1;4,4;2,3;2,7
NL:S:46001110;Maaslaan;Zwolle;4,6;7,6;3,8;5,4;2,2;4,0
NL:S:46001120;Roelingsbeek;Zwolle;11,4;7,0;9,1;4,2;4,2;2,5
NL:S:46001170;Rijnlaan/Amstel;Zwolle;39,2;41,5;15,1;16,2;8,1;9,0
NL:S:46001200;Ittersumallee;Zwolle;9,4;14,5;0,0;0,0;0,0;0,0
NL:S:46001210;Volkerak;Zwolle;4,3;0,6;2,8;0,3;1,9;0,2
NL:S:46001230;Elsbeek;Zwolle;6,5;4,7;4,3;3,7;3,6;2,7
NL:S:46001290;Wkc De Dobbe;Zwolle;57,0;6,7;30,9;3,8;15,7;1,9
NL:S:46001300;Caspar Fagelstraat;Zwolle;29,2;25,7;14,4;12,2;8,7;8,5
NL:S:46001320;Paulus Buysstraat;Zwolle;14,7;16,1;10,4;10,1;6,1;7,0
NL:S:46001340;Celebesstraat;Zwolle;8,5;8,8;6,9;6,7;4,1;5,6
NL:S:46001360;Thomas a Kempisstraat;Zwolle;28,2;27,9;19,8;18,0;9,1;12,4
NL:S:46001380;Wkc Diezerpoort;Zwolle;85,2;80,2;49,9;44,1;19,5;19,7
NL:S:46001560;Isala ziekenhuis;Zwolle;238,3;193,3;13,2;13,4;5,0;4,5
NL:S:46001610;Dijkstraat;Zwolle;73,9;77,3;41,5;47,1;13,4;15,5
NL:S:46001630;Rodetorenplein;Zwolle;141,4;154,8;82,4;93,6;29,8;33,3
NL:S:46001650;IJsselcentraleweg;Zwolle;13,9;15,9;2,7;3,5;1,9;2,0
NL:S:46001710;van Karnebeektunnel;Zwolle;8,2;10,5;3,4;3,6;1,3;2,0
NL:S:46001750;Provinciehuis;Zwolle;33,9;38,2;16,1;20,1;6,3;6,6
NL:S:46001770;Koggelaan;Zwolle;2,7;4,7;0,5;2,7;0,9;2,0
NL:S:46001790;Burg. van Walsumlaan;Zwolle;76,4;72,2;0,9;1,5;0,2;0,4
NL:S:46001970;Sassenpoort;Zwolle;21,3;31,7;13,8;22,4;6,7;9,0
NL:S:46001990;Kerkbrugje;Zwolle;49,3;47,6;34,6;36,3;11,8;12,4
