STOPPLACECODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
NL:S:40543005;Loubergweg;Eerbeek;22,9;26,1;7,6;9,7;5,8;5,7
NL:S:40543007;Centrum;Eerbeek;30,0;39,1;15,2;18,9;10,1;12,8
NL:S:40543009;Offenbachstraat;Eerbeek;74,4;82,3;32,4;31,599999999999998;18,2;21,700000000000003
NL:S:40543011;Ringlaan;Eerbeek;73,2;78,0;28,2;27,299999999999997;16,5;19,1
NL:S:40543013;Vondellaan;Eerbeek;34,3;36,8;13,200000000000001;12,7;7,9;9,3
NL:S:40543015;'t Hungeling;Eerbeek;0,6;0,3;0,2;0,2;0,0;0,0
NL:S:40543020;De Beekwal;Eerbeek;0,0;1,7;0,0;0,7;0,0;0,0
NL:S:40543027;Loenenseweg;Eerbeek;1,0;1,0;0,0;0,0;0,0;0,0
NL:S:40543028;Bijenkorf;Eerbeek;2,7;1,9;0,0;0,0;0,0;0,0
NL:S:40543030;Blekerserf;Eerbeek;0,2;0,5;0,0;0,0;0,0;0,0
NL:S:40543032;Ydinkerf;Eerbeek;0,4;0,7;0,0;0,0;0,0;0,0
NL:S:40543034;Odinkerf;Eerbeek;1,4;4,1;0,0;0,0;0,0;0,0
NL:S:40543051;Landal Coldenhove;Eerbeek;5,2;4,4;0,0;0,0;0,0;0,0
NL:S:40543061;Zwembad;Eerbeek;0,8;1,4;0,0;0,0;0,0;0,0
NL:S:40543077;Kloosterstraat;Eerbeek;0,2;0,1;0,0;0,0;0,0;0,0
NL:S:40543081;Boerhaavelaan;Eerbeek;5,4;4,0;1,7;1,4;0,0;0,0
NL:S:40548001;Kollergang;Eerbeek;5,3;5,1;0,0;0,0;0,0;0,0
NL:S:40548076;Dierenseweg;Eerbeek;0,5;0,6;0,0;0,0;0,0;0,0
NL:S:40550001;Van Haeftenkazerne;Apeldoorn;29,1;30,0;14,0;20,4;12,2;19,6
NL:S:40551001;Station;Apeldoorn;3196,9;2049,1;1342,6;820,4;853,8;551,8000000000001
NL:S:40551003;Marktplein;Apeldoorn;396,3;330,2;261,6;251,4;84,2;80,0
NL:S:40551005;Oranjepark;Apeldoorn;37,7;47,6;13,9;26,1;7,8;11,8
NL:S:40551019;Hoofdstraat;Apeldoorn;320,9;255,0;235,5;213,8;111,80000000000001;98,19999999999999
NL:S:40551021;Amaliapark;Apeldoorn;66,0;75,2;53,5;76,2;32,2;35,4
NL:S:40551023;Zichtweg;Apeldoorn;38,4;38,6;28,5;28,0;16,3;14,2
NL:S:40551025;Eendrachtstraat;Apeldoorn;44,5;47,0;33,6;33,0;18,200000000000003;18,900000000000002
NL:S:40551027;Aluminiumweg;Apeldoorn;42,6;39,4;30,9;30,099999999999998;20,099999999999998;16,5
NL:S:40551029;Sebastiaanplein;Apeldoorn;44,1;49,6;30,7;30,4;16,5;16,1
NL:S:40551031;Chopinlaan;Apeldoorn;71,2;65,2;29,3;27,200000000000003;17,3;18,599999999999998
NL:S:40551036;Koningin Julianatoren;Apeldoorn;8,4;10,8;11,7;14,8;5,1;6,3
NL:S:40551037;Paleis Het Loo;Apeldoorn;18,3;14,3;18,7;14,6;7,7;6,2
NL:S:40551039;Bosweg;Apeldoorn;14,3;15,3;7,9;10,7;5,1;8,0
NL:S:40551045;Grote Kerk;Apeldoorn;47,6;43,6;31,0;31,9;15,4;17,6
NL:S:40551047;Gedenknaald;Apeldoorn;52,0;45,5;48,7;46,4;30,3;28,4
NL:S:40551051;Oosterlaan;Apeldoorn;11,5;12,1;1,2;1,3;0,6;0,3
NL:S:40551053;Pinksterbloem;Apeldoorn;45,9;38,8;7,2;6,2;4,7;3,7
NL:S:40551057;Fauststraat;Apeldoorn;62,0;50,7;0,0;0,0;0,0;0,0
NL:S:40551060;Laan van de Dierenriem;Apeldoorn;50,2;51,2;0,0;0,0;0,0;0,0
NL:S:40551061;Laan van de Leeuw;Apeldoorn;41,1;35,5;0,0;0,0;0,0;0,0
NL:S:40551063;Brug Deventerstraat;Apeldoorn;7,4;9,6;3,1;4,2;1,9;2,5
NL:S:40551065;Julianakerk;Apeldoorn;5,0;5,8;2,6;3,0;1,5;1,2
NL:S:40551072;GGNet;Apeldoorn;26,1;22,4;0,7;0,4;0,5;0,6
NL:S:40551079;Gijsbrechtgaarde;Apeldoorn;20,7;21,6;10,0;10,2;5,9;5,1
NL:S:40551081;Welgelegenbrug;Apeldoorn;82,2;44,099999999999994;12,6;8,8;6,0;4,5
NL:S:40551087;Apenheul;Apeldoorn;23,2;15,3;26,9;16,3;13,4;9,7
NL:S:40551089;J. Fruytierschool;Apeldoorn;126,7;59,9;17,6;12,5;4,2;3,4
NL:S:40551091;Wagenmakershoek;Apeldoorn;21,0;19,8;8,6;6,9;3,7;5,6
NL:S:40551093;Glazeniershorst;Apeldoorn;47,8;38,3;33,5;26,0;16,1;13,8
NL:S:40551109;Balustrade;Apeldoorn;7,5;4,3;4,6;4,0;1,7;1,0
NL:S:40551111;Houttuinen-Noord;Apeldoorn;5,9;5,1;3,6;4,1;1,8;1,4
NL:S:40551113;Belastingkantoor;Apeldoorn;114,7;50,4;22,9;17,9;11,1;11,5
NL:S:40551124;Bibliotheek;Apeldoorn;23,7;30,7;14,6;16,7;9,2;11,9
NL:S:40551133;Blekersweg;Apeldoorn;4,2;2,9;2,3;1,6;0,8;0,5
NL:S:40551135;Dianalaan;Apeldoorn;1,5;1,5;1,1;1,5;0,1;0,2
NL:S:40551137;Eburonenstraat;Apeldoorn;0,2;9,3;0,1;7,9;0,1;1,9
NL:S:40551139;De Tol;Apeldoorn;24,1;21,3;13,2;13,8;8,1;9,5
NL:S:40551141;Georg Hegelstraat;Apeldoorn;45,9;31,2;31,3;26,0;21,7;14,5
NL:S:40551146;Burg. des Tombeplein;Apeldoorn;11,5;13,8;9,2;11,9;6,0;6,0
NL:S:40551154;Leienplein;Apeldoorn;18,4;20,9;20,3;23,1;7,1;8,8
NL:S:40551156;Oranjerie;Apeldoorn;6,1;8,9;6,3;10,2;2,6;3,7
NL:S:40551158;Politiebureau;Apeldoorn;13,7;12,2;10,3;9,6;5,5;4,9
NL:S:40551166;Schuttersweg;Apeldoorn;21,7;16,6;11,3;11,1;5,9;5,5
NL:S:40551177;Imkersdreef;Apeldoorn;32,9;22,3;6,1;4,6;4,3;3,4
NL:S:40551179;Hoenderparkweg;Apeldoorn;20,7;24,2;15,5;17,9;7,5;11,0
NL:S:40551185;Het Schip;Apeldoorn;2,3;1,4;2,2;2,4;0,5;0,2
NL:S:40551187;Het Firmament;Apeldoorn;5,4;2,6;2,1;1,8;0,5;0,6
NL:S:40551189;Linie;Apeldoorn;11,9;11,1;9,8;12,1;2,4;2,2
NL:S:40551191;Dennenkamp;Apeldoorn;29,1;17,5;9,5;7,0;3,0;2,5
NL:S:40551195;Zonnewende;Apeldoorn;4,8;3,8;2,1;2,4;0,6;0,9
NL:S:40551197;Top Naeffstraat;Apeldoorn;12,1;11,1;5,1;4,2;1,9;1,6
NL:S:40551200;Ritbroekstraat;Apeldoorn;1,8;1,9;1,4;1,4;0,2;0,5
NL:S:40551213;Mandala/Kazerne;Apeldoorn;67,5;46,7;43,4;34,1;23,5;22,9
NL:S:40551218;Christiaan Geurtsweg;Apeldoorn;12,4;13,8;8,4;8,2;6,1;6,1
NL:S:40551226;Jean Monnetpark;Apeldoorn;17,0;22,3;7,3;8,4;4,6;5,1
NL:S:40551234;Schumanpark;Apeldoorn;10,8;15,5;1,6;3,3;1,3;2,4
NL:S:40551238;Wkc De Mheen;Apeldoorn;22,6;23,5;21,7;20,9;11,4;10,0
NL:S:40551240;Kruizemuntstraat;Apeldoorn;8,3;8,6;6,6;8,4;4,2;4,1
NL:S:40551246;Condorweg;Apeldoorn;2,5;4,7;1,0;2,1;0,6;0,8
NL:S:40551267;Salomonszegel;Apeldoorn;44,6;31,5;37,9;21,0;17,5;10,8
NL:S:40551270;Schaperstraat;Apeldoorn;12,4;10,1;5,1;3,8;2,9;2,5
NL:S:40551281;Vonderlaan;Apeldoorn;0,9;1,3;0,5;1,3;0,0;0,0
NL:S:40551284;Zevenhuizenseweg;Apeldoorn;3,3;3,7;2,5;2,9;1,4;1,7
NL:S:40551286;Zonnedauw;Apeldoorn;4,8;6,0;3,8;4,1;2,1;2,3
NL:S:40551288;Wilhelminapark;Apeldoorn;0,2;1,7;0,2;1,0;0,1;0,2
NL:S:40551290;Zwitsal;Apeldoorn;14,8;8,5;0,0;0,0;0,0;0,0
NL:S:40551293;Waltersingel;Apeldoorn;54,8;36,9;23,2;24,4;21,1;15,9
NL:S:40551298;Ruimzichtlaan;Apeldoorn;3,2;2,4;0,0;0,0;0,0;0,0
NL:S:40551302;Prinsenweide;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40551309;Lage Brink;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40551311;Lage Kamp;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40551315;Kathage;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40551317;Johan Steenbergenstraat;Apeldoorn;1,7;1,2;0,0;0,0;0,0;0,0
NL:S:40551320;Jachtlaan;Apeldoorn;3,5;1,9;1,7;0,8;0,6;0,3
NL:S:40551321;Hogekampweg;Apeldoorn;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40551323;Hezeweg;Apeldoorn;4,1;3,1;0,1;0,0;0,0;0,0
NL:S:40551327;Staalweg;Apeldoorn;0,8;0,9;0,0;0,0;0,0;0,0
NL:S:40551330;Erasmusstraat;Apeldoorn;172,2;31,7;0,0;0,0;0,0;0,0
NL:S:40551336;Einsteinlaan;Apeldoorn;5,2;5,1;0,0;0,0;0,0;0,0
NL:S:40551340;Curiestraat;Apeldoorn;9,2;6,7;0,0;0,0;0,0;0,0
NL:S:40551362;Auroralaan;Apeldoorn;3,4;3,8;2,6;4,0;0,4;0,8
NL:S:40551388;Ordenplein;Apeldoorn;0,5;28,0;0,5;19,0;0,3;4,9
NL:S:40551422;Tangostraat;Apeldoorn;32,2;31,0;21,3;23,2;13,4;14,0
NL:S:40551424;Citroenvlinder;Apeldoorn;62,5;45,7;33,4;27,2;16,8;13,9
NL:S:40551428;Zuidbroek;Apeldoorn;7,1;5,9;2,7;1,9;1,7;1,5
NL:S:40551445;Omnisport;Apeldoorn;0,8;1,1;0,0;0,0;0,0;0,0
NL:S:40551451;Prinses Beatrixlaan;Apeldoorn;5,2;4,0;2,9;3,5;0,7;0,6
NL:S:40551455;Lekstraat;Apeldoorn;21,8;13,5;0,0;0,0;0,0;0,0
NL:S:40551469;Bartelsweg;Apeldoorn;20,2;19,2;8,8;8,5;6,5;4,9
NL:S:40551473;Aidastraat;Apeldoorn;99,9;71,4;0,0;0,0;0,0;0,0
NL:S:40551476;De Veenkamp;Apeldoorn;14,0;2,9;15,3;3,2;4,4;0,0
NL:S:40551477;Bas Backerlaan;Apeldoorn;4,1;2,0;2,3;1,0;0,9;0,1
NL:S:40551490;De Groene Hoven;Apeldoorn;20,4;12,2;16,6;14,8;3,7;4,4
NL:S:40551513;Oesterzwam;Apeldoorn;34,6;26,9;17,3;14,3;8,9;8,4
NL:S:40551515;Saba;Apeldoorn;13,3;10,7;0,0;0,0;0,0;0,0
NL:S:40551994;Arendsburght;Apeldoorn;1,3;1,7;3,3;2,3;0,0;0,0
NL:S:40552240;Fugastraat;Apeldoorn;9,5;8,8;6,9;8,7;4,0;4,9
NL:S:40559001;Lange Amerikaweg;Apeldoorn;1,6;2,8;0,0;0,0;0,0;0,0
NL:S:40559003;Wkc Musketiersveld;Apeldoorn;1,7;4,8;0,0;0,0;0,0;0,0
NL:S:40559010;Willem III Kazerne;Apeldoorn;29,0;26,8;6,4;7,9;3,0;17,9
NL:S:40559920;Sportlaan;Apeldoorn;0,0;0,1;0,0;0,1;0,0;0,1
NL:S:40563005;Topperweg;Stroe;1,3;0,7;0,9;1,0;0,3;0,6
NL:S:40563007;Kootwijkerdijk;Stroe;0,3;0,5;0,2;0,2;0,1;0,3
NL:S:40563009;Ravenweg;Stroe;5,6;6,2;1,1;1,4;0,7;0,5
NL:S:40563011;Centrum;Stroe;12,3;11,9;4,9;4,8;2,8;2,6
NL:S:40563013;De Drie Musketiers;Stroe;2,1;2,4;1,4;1,7;0,7;1,2
NL:S:40563015;Majoor Mulder Kazerne;Stroe;2,3;1,5;0,0;0,1;0,1;0,3
NL:S:40569008;Militair tehuis;Wittenberg;1,8;1,5;0,0;0,1;0,0;0,1
NL:S:40612043;Tolhuislaan;Ede;8,1;10,4;6,3;5,0;2,5;3,8
NL:S:40612045;Ericalaan;Ede;12,8;17,6;7,0;9,2;4,9;7,3
NL:S:40612047;Maanderweg;Ede;7,8;12,8;7,0;12,7;3,4;5,9
NL:S:40612050;Station Ede Centrum;Ede;28,9;29,6;26,2;30,8;13,2;14,2
NL:S:40612051;Jadestraat;Ede;12,4;12,9;8,2;11,4;4,9;6,2
NL:S:40612053;Schaapsweg/Veenderweg;Ede;3,8;5,4;2,7;3,4;2,1;2,7
NL:S:40612055;Ganzeweide;Ede;9,3;10,7;6,2;7,1;5,3;6,3
NL:S:40612059;Mariendaal;Ede;58,8;62,8;29,5;31,1;13,9;17,6
NL:S:40612061;Durendaal;Ede;4,6;7,6;2,5;4,9;1,7;3,0
NL:S:40612063;Middelbeek;Ede;6,0;6,9;5,7;7,4;2,4;2,9
NL:S:40612065;Schoutenhof;Ede;4,5;5,8;3,6;3,2;1,5;2,1
NL:S:40612067;Aalbeek;Ede;44,5;35,5;30,0;22,6;14,3;12,7
NL:S:40612069;Nienhof;Ede;14,0;13,4;8,4;8,6;4,1;5,0
NL:S:40612071;Binnenhof;Ede;15,0;13,3;11,7;9,8;6,5;6,2
NL:S:40612073;Hogerhorst;Ede;54,8;39,3;31,9;22,9;15,7;13,4
NL:S:40612075;Hoekenburg;Ede;33,7;28,4;17,1;15,2;9,0;10,7
NL:S:40612077;Kranenburg;Ede;30,1;24,6;21,8;17,4;10,1;9,4
NL:S:40612079;Proosdijerveldweg;Ede;4,2;3,8;2,1;2,6;1,6;1,7
NL:S:40612081;Cultura;Ede;24,4;33,8;16,9;30,4;5,2;7,8
NL:S:40612083;Grotestraat;Ede;70,1;54,7;72,7;50,2;20,3;18,7
NL:S:40612085;Raadhuis;Ede;78,1;82,3;45,8;42,2;24,5;25,4
NL:S:40612087;Doelenstraat;Ede;58,0;67,4;46,6;54,5;18,8;22,1
NL:S:40612089;Politiebureau;Ede;64,9;57,4;50,9;42,4;23,9;23,9
NL:S:40612092;Hogewoud;Ede;14,3;14,0;6,5;5,0;6,9;5,6
NL:S:40612095;N224/Veldhuizen;Ede;4,0;4,9;2,4;3,9;3,0;2,8
NL:S:40612097;Stakenberg;Ede;15,5;16,7;8,0;8,3;5,8;5,9
NL:S:40612101;Schaapsweg/Molenstraat;Ede;9,7;9,2;6,2;4,9;2,7;3,3
NL:S:40612118;De Bosrand;Ede;8,2;10,2;5,7;6,9;3,7;6,4
NL:S:40612119;Schutterweg;Ede;3,5;4,9;0,3;0,4;0,1;0,1
NL:S:40612121;Cannenburgerbos;Ede;4,6;6,0;2,0;1,9;1,9;1,7
NL:S:40612123;Lagewoud;Ede;16,0;12,8;7,6;6,6;7,6;4,7
NL:S:40612125;Dalerveen;Ede;12,3;14,5;7,0;6,4;5,4;5,6
NL:S:40612127;Darwinstraat;Ede;13,2;12,0;0,5;0,5;0,2;0,2
NL:S:40622119;Driesprong;Ede;11,100000000000001;13,200000000000001;5,8;6,0;4,3;3,8
NL:S:40622121;Hoge Valksedijk;Ede;0,5;1,1;0,3;0,4;0,2;0,4
NL:S:40622123;De Valouwe;Ede;0,2;0,5;0,5;1,6;0,3;0,4
NL:S:40631001;School met de Bijbel;De Valk;0,8;2,7;0,1;0,0;0,0;0,0
NL:S:40631003;Geref. Gemeente;De Valk;0,2;0,9;0,0;0,0;0,0;0,0
NL:S:40631009;Cooperatie;De Valk;0,1;0,1;0,1;0,1;0,0;0,0
NL:S:40643008;Hoeve Oud Milligen;Nieuw Milligen;3,1;10,9;1,8;6,6;1,1;4,4
NL:S:40649001;Busstation;Wittenberg;106,69999999999999;89,6;36,8;31,400000000000002;21,5;27,7
NL:S:40649011;Tolnegenweg;Wittenberg;3,1;2,7;1,8;1,6;1,6;1,4
NL:S:40650001;Wieselseweg;Wenum;13,7;11,6;4,4;6,6;4,0;3,3
NL:S:40650003;Papegaaiweg;Wenum;17,0;14,1;6,3;8,4;4,9;4,8
NL:S:40650006;De Haere;Wenum;5,3;8,4;1,6;4,2;0,9;2,2
NL:S:40664001;Oosterbrinkweg;Kootwijkerbroek;0,6;0,8;0,0;0,0;0,0;0,0
NL:S:40664003;Garderbroekerweg;Kootwijkerbroek;3,2;4,4;0,0;0,0;0,0;0,0
NL:S:40664007;Kosterijweg;Kootwijkerbroek;7,8999999999999995;8,0;0,0;0,0;0,0;0,0
NL:S:40664009;Essenerweg;Kootwijkerbroek;7,5;8,5;0,0;0,0;0,0;0,0
NL:S:40664011;Nachtegaalweg;Kootwijkerbroek;3,1;3,3000000000000003;0,0;0,0;0,0;0,0
NL:S:40664013;Wencopperweg;Kootwijkerbroek;2,0;2,5;0,0;0,0;0,0;0,0
NL:S:40664015;Gereformeerde Kerk;Kootwijkerbroek;1,0;1,3;0,0;0,0;0,0;0,0
NL:S:40665002;Esvelderweg;Barneveld;0,6;0,5;0,0;0,0;0,0;0,0
NL:S:40679006;Echoput;Hoog Soeren;5,3;4,7;6,9;4,9;2,4;1,3
NL:S:40680001;Huis Voorstonden;Voorstonden;0,1;0,1;0,1;0,2;0,0;0,0
NL:S:40680003;Halte de Molen;Voorstonden;0,3;0,2;0,0;0,2;0,0;0,0
NL:S:40682001;School met de Bijbel;Tonden;0,1;0,3;0,0;0,0;0,0;0,0
NL:S:40682003;ABK huis;Hall;0,8;0,6;0,4;0,4;0,0;0,0
NL:S:40682005;Hogestraat;Hall;0,7;0,7;0,3;0,3;0,0;0,0
NL:S:40682007;School;Hall;1,8;1,1;0,4;0,3;0,0;0,0
NL:S:40685001;Buurtweg;Oeken;0,4;0,5;0,2;0,3;0,0;0,0
NL:S:40712009;Pascalstraat;Ede;19,2;28,4;3,9;4,8;2,9;5,2
NL:S:40712011;Lumierestraat;Ede;13,4;14,1;0,8;0,8;0,8;1,4
NL:S:40712013;Niels Bohrstraat;Ede;13,1;14,5;1,3;1,5;0,8;0,9
NL:S:40712019;Pakhuisweg;Ede;1,7;2,5;0,9;0,9;0,7;0,7
NL:S:40712021;Kievitsmeent;Ede;3,8;4,9;1,2;1,3;1,1;0,6
NL:S:40712137;Einsteinstraat;Ede;18,9;24,6;11,9;13,8;4,4;6,0
NL:S:40712159;Amperestraat;Ede;27,3;26,1;1,4;1,5;0,6;0,7
NL:S:40715013;Buurtlaan-Oost;Veenendaal;3,9;4,4;0,5;0,6;0,4;0,7
NL:S:40726001;Hooiweg;Garderen;5,699999999999999;8,8;3,0;3,2;1,0;0,6
NL:S:40726003;Bakkerstraat;Garderen;34,0;33,400000000000006;9,3;10,1;5,2;4,7
NL:S:40726005;West-end;Garderen;2,9;3,1;1,8;1,8;0,7;1,3
NL:S:40726007;Heideheuvel;Garderen;3,4;4,2;2,9;3,0;2,3;1,9
NL:S:40726009;De Hertshoorn;Garderen;3,5;3,6;3,3;3,4;3,1;2,0
NL:S:40726011;Veluw Hul;Garderen;0,7;1,2;0,7;1,3;0,5;0,5
NL:S:40726013;Kastelenhof;Garderen;0,6;0,5;0,3;0,3;0,0;0,0
NL:S:40726015;Houtdorp;Garderen;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40746011;Bosweg;Voorthuizen;3,0;4,5;2,4;2,6;1,6;1,2
NL:S:40746013;Hunnenweg;Voorthuizen;3,3;4,3;1,6;1,7;0,5;1,2
NL:S:40746015;De Zanderij;Voorthuizen;6,7;6,8;4,3;5,2;3,6;2,2
NL:S:40746017;De IJsvogel;Voorthuizen;4,3;5,0;3,2;3,9;3,0;1,9
NL:S:40750001;Station;Lunteren;14,5;10,0;3,5;2,9;0,0;0,0
NL:S:40750003;Roskammersteeg;Lunteren;0,7;1,0;0,2;0,5;0,0;0,0
NL:S:40750005;Hertenlaan;Lunteren;0,9;0,6;0,2;0,1;0,0;0,0
NL:S:40750007;Everlaan;Lunteren;0,6;0,6;0,1;0,2;0,0;0,0
NL:S:40750009;Viaduct;Lunteren;0,8;0,9;0,6;0,5;0,0;0,0
NL:S:40750013;De Molen;Lunteren;0,6;0,9;0,8;0,8;0,0;0,0
NL:S:40750015;De Wormshoef;Lunteren;0,6;2,5999999999999996;0,1;0,1;0,0;0,0
NL:S:40751003;Rehoboth;Meulunteren;0,2;0,6000000000000001;0,1;0,1;0,0;0,0
NL:S:40751005;Bijweg;Meulunteren;0,3;0,4;0,5;0,4;0,0;0,0
NL:S:40751011;Hessenweg;Meulunteren;0,4;0,5;0,1;0,4;0,0;0,0
NL:S:40755075;Schaffelaartheater;Barneveld;0,4;0,8;0,3;0,4;0,0;0,0
NL:S:40759085;Schaffelaartheater;Barneveld;0,1;0,4;0,0;0,3;0,0;0,0
NL:S:40760005;Valkseweg;Barneveld;9,0;9,0;2,5;2,1;1,2;1,2
NL:S:40761001;Van Lodenstein College;Barneveld;0,5;0,5;0,0;0,0;0,0;0,0
NL:S:40761003;Lange Voren;Barneveld;23,2;25,5;1,7;2,2;1,0;0,6
NL:S:40765005;Norschoterweg;Barneveld;0,3;0,4;0,0;0,0;0,0;0,0
NL:S:40765007;Praktijkschool Barneveld;Barneveld;17,0;26,4;0,0;0,0;0,0;0,0
NL:S:40765009;Julianaplein;Barneveld;1,8;2,3;0,5;0,7;0,2;0,3
NL:S:40765011;Van Dompselaerstraat;Barneveld;0,5;5,0;0,2;2,0;0,1;1,1
NL:S:40765013;Station Barneveld Centrum;Barneveld;284,1;187,0;97,1;61,1;43,5;24,5
NL:S:40765015;Vliegersvelderlaan;Barneveld;6,1;7,8;1,0;1,7;0,7;1,1
NL:S:40765017;Van Wijnbergenlaan;Barneveld;2,5;3,0;0,5;0,7;0,2;0,2
NL:S:40765023;Torenplein;Barneveld;1,0;1,2;0,6;1,0;0,0;0,0
NL:S:40765029;Narcissenstraat;Barneveld;2,3;2,1;0,5;0,6000000000000001;0,0;0,0
NL:S:40765031;Begraafplaats De Plantage;Barneveld;1,1;1,3;0,4;0,4;0,0;0,0
NL:S:40765041;Nijkerkerweg;Barneveld;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40765045;Evenementenhal;Barneveld;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40765047;Troelstralaan;Barneveld;6,1;8,3;1,9;2,4;0,7;1,2
NL:S:40765061;Churchillstraat;Barneveld;0,2;0,4;0,2;0,2;0,0;0,0
NL:S:40765068;Nieuwe Markt;Barneveld;1,1;3,2;0,2;0,2;0,0;0,0
NL:S:40765073;Vellerselaan;Barneveld;0,9;1,1;0,0;0,0;0,0;0,0
NL:S:40779002;Het Aardhuis;Hoog Soeren;2,0;5,3;1,9;1,8;0,6;1,0
NL:S:40779003;Oranjeoord;Hoog Soeren;0,7;1,9;0,4;2,4;0,4;1,1
NL:S:40783001;Kruispunt;Nieuw Milligen;21,1;18,3;11,0;11,6;6,1;5,9
NL:S:40783003;Kon. Luchtmacht;Nieuw Milligen;2,3;5,0;0,4;1,8;1,4;1,6
NL:S:40783005;Ouwendorperweg;Nieuw Milligen;1,8;2,3;0,6;0,6;0,4;0,7
NL:S:40783010;Bos en Heide;Nieuw Milligen;2,7;2,6;1,5;1,2;0,3;0,2
NL:S:40783011;Meerveld;Nieuw Milligen;5,2;8,6;3,6;5,0;0,3;0,1
NL:S:40800325;Stationsstraat;Veenendaal;2,2;1,7;0,5;0,8;0,0;0,0
NL:S:40800370;Griftweg;De Klomp;0,9;1,5;0,5;0,3;0,0;0,0
NL:S:40800390;De Grote Pekken;Veenendaal;25,5;16,8;3,8;4,0;4,1;3,7
NL:S:40800410;Rembrandtpark;Veenendaal;24,0;15,5;3,3;2,6;0,0;0,0
NL:S:40800430;Rossiniweg;Veenendaal;5,7;4,1;0,8;1,0;0,0;0,0
NL:S:40800440;Jan Vermeerstraat;Veenendaal;5,1;5,8;1,0;1,9;0,0;0,0
NL:S:40800470;Station West;Veenendaal;22,3;16,1;4,1;2,7;0,0;0,0
NL:S:40800490;Boekvink;Veenendaal;9,7;9,1;1,7;1,6;0,0;0,0
NL:S:40800510;Tuinfluiter;Veenendaal;3,6;3,2;0,7;0,5;0,0;0,0
NL:S:40800610;Spitsbergenweg;Veenendaal;9,0;7,0;1,4;1,8;1,2;1,6
NL:S:40800630;De Meent;Veenendaal;9,5;8,3;1,7;1,2;1,6;1,8
NL:S:40800700;'t Kofschip;Veenendaal;7,8;6,8;0,7;1,0;0,0;0,0
NL:S:40800820;Zwaaiplein;Veenendaal;10,2;5,6;4,8;5,3;0,0;0,0
NL:S:40800910;Arsenaal;Veenendaal;2,6;3,9;0,5;0,6;0,0;0,0
NL:S:40800930;Kazemat;Veenendaal;1,9;1,8;0,4;0,1;0,0;0,0
NL:S:40800960;Händellaan;Veenendaal;1,7;1,7;0,3;0,4;0,0;0,0
NL:S:40800980;Smetanadreef;Veenendaal;5,2;3,7;1,1;0,5;0,0;0,0
NL:S:40801300;Landjuweel;Veenendaal;6,4;8,4;1,1;2,4;0,0;0,0
NL:S:40801320;Klovenier;Veenendaal;3,5;5,1;0,1;0,6;0,0;0,0
NL:S:40801350;De Schutterij;Veenendaal;7,1;8,0;1,4;1,6;0,0;0,0
NL:S:40801410;Regge;Veenendaal;12,0;9,6;1,4;1,6;0,0;0,0
NL:S:40801470;Stat. Centrum/Kerkewijk;Veenendaal;12,7;51,8;4,3;10,5;0,0;0,0
NL:S:40801510;Munnikenweg;Veenendaal;11,7;10,2;2,0;2,3;0,0;0,0
NL:S:40801540;Stat. Centrum/Rembrandtlaan;Veenendaal;3,5;3,2;1,1;1,2;0,0;0,0
NL:S:40802001;Heuvelsesteeg;Overberg;0,3;0,4;0,2;0,4;0,0;0,0
NL:S:40802003;Bergweg;Overberg;0,4;0,6;0,1;0,1;0,0;0,0
NL:S:40802005;De Ossenberg;Overberg;1,5;1,2;1,2;0,8;0,0;0,0
NL:S:40802007;Rijksinrichting de Overberg;Overberg;0,4;0,3;0,2;0,1;0,0;0,0
NL:S:40802009;Driesprong;Overberg;0,6;0,3;0,4;0,2;0,0;0,0
NL:S:40802011;Slaperdijk;Overberg;0,8;0,1;0,5;0,1;0,0;0,0
NL:S:40802014;Haarweg School;Overberg;0,1;0,1;0,1;0,1;0,0;0,0
NL:S:40802016;Haspel;Overberg;0,1;0,6;0,0;0,4;0,0;0,0
NL:S:40802018;Overweg;Overberg;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40805005;Prins Clauslaan;Veenendaal;17,5;11,0;3,2;2,7;5,5;4,7
NL:S:40805007;Sirius;Veenendaal;26,8;20,6;4,0;4,2;5,2;4,7
NL:S:40805015;Van Veldekelaan;Veenendaal;0,2;0,7;0,2;0,3;0,0;0,0
NL:S:40805017;Station West;Veenendaal;3,1;3,3;1,1;2,0;0,0;0,0
NL:S:40805027;Politiebureau;Veenendaal;49,6;41,2;9,9;11,4;8,4;9,9
NL:S:40805037;'t Boveneind;Veenendaal;1,9;1,4;0,5;0,5;0,0;0,0
NL:S:40805120;Stat. Centrum/Plein;Veenendaal;86,5;17,2;16,1;7,2;21,7;16,1
NL:S:40806010;Centrum/ Wolweg;Veenendaal;8,1;5,4;3,0;4,0;0,0;0,0
