STOPPLACECODE;NAME;TOWN;INSTAP_WERK;UITSTAP_WERK;INSTAP_ZA;UITSTAP_ZA;INSTAP_ZO;UITSTAP_ZO
NL:S:41607003;De Wacht;Teuge;1,6;2,1;0,7;0,7;0,3;0,2
NL:S:41607011;'t Wezeveld;Twello;0,2;0,6;0,0;0,1;0,0;0,1
NL:S:41607013;Rijksstraatweg;Teuge;3,8;4,5;1,4;1,8;0,4;0,6
NL:S:41706001;Station;Twello;2,3;13,1;0,4;1,9;0,1;0,6
NL:S:41706003;Gemeentehuis;Twello;8,6;9,5;1,0;1,4;0,6;0,7
NL:S:41706005;M. de Ruyterstraat;Twello;2,4;1,7;0,3;0,3;0,1;0,2
NL:S:41706007;Piet Heinstraat;Twello;6,7;6,1;0,1;0,0;0,0;0,0
NL:S:41706011;Beethovenlaan;Twello;0,5;0,3;0,0;0,1;0,0;0,0
NL:S:41706014;Bachstraat;Twello;3,0;2,1;0,2;0,1;0,1;0,1
NL:S:41706018;Molenstraat;Twello;2,8;2,3;0,1;0,0;0,0;0,0
NL:S:41706020;Oude Rijksstraatweg;Twello;1,6;1,1;0,2;0,0;0,0;0,0
NL:S:41706027;Stationsstraat;Twello;0,1;0,6;0,0;0,1;0,0;0,1
NL:S:60000094;Aalbert Cuyplaan;Apeldoorn;16,0;22,3;10,0;15,1;6,1;7,2
NL:S:60000102;Burg. Rosmalen Nepveulaan;Apeldoorn;3,2;3,5;2,5;3,6;1,5;1,9
NL:S:60000108;De Cloese;Apeldoorn;17,7;13,7;8,7;8,6;4,1;3,0
NL:S:60000111;Edelweisslaan;Apeldoorn;1,4;6,9;1,1;4,3;0,4;1,2
NL:S:60000113;Emmaplein;Apeldoorn;1,3;6,9;0,6;3,9;0,7;2,2
NL:S:60000115;Ferd. Bollaan;Apeldoorn;18,4;10,6;10,9;7,4;4,6;3,1
NL:S:60000125;Het Kasteel;Apeldoorn;11,8;15,2;9,2;9,6;3,7;5,2
NL:S:60000126;Hoge Dries;Apeldoorn;3,7;16,7;0,8;6,5;0,8;3,9
NL:S:60000134;Koning Lodewijklaan;Apeldoorn;11,6;6,9;9,2;6,7;3,9;2,1
NL:S:60000142;L. Biesterfeldstraat;Apeldoorn;20,5;20,7;8,5;9,9;2,9;3,6
NL:S:60000145;Marechausseekazerne;Apeldoorn;8,5;24,1;8,2;4,9;5,2;2,4
NL:S:60000148;Mauvestraat;Apeldoorn;32,6;19,9;19,7;12,9;11,0;8,4
NL:S:60000149;Marchantstraat;Apeldoorn;11,0;27,4;5,4;10,0;2,9;7,6
NL:S:60000153;Orderparkweg;Apeldoorn;7,8;3,1;4,2;1,9;2,1;0,6
NL:S:60000155;Orpheus;Apeldoorn;5,9;0,9;3,5;1,5;2,3;0,3
NL:S:60000158;FizzionParc;Apeldoorn;9,6;11,9;0,0;0,0;0,0;0,0
NL:S:60000159;Paulus Potterlaan;Apeldoorn;15,2;21,1;6,2;9,1;2,9;5,8
NL:S:60000160;Achmea;Apeldoorn;82,1;104,8;0,0;0,0;0,0;0,0
NL:S:60000161;Ptolemaeusstraat;Apeldoorn;13,1;9,1;6,3;6,1;0,0;0,0
NL:S:60000162;Pythagorasstraat;Apeldoorn;0,5;14,4;0,3;5,9;0,0;0,0
NL:S:60000167;Reigersweg;Apeldoorn;5,7;2,6;3,8;2,1;1,3;0,7
NL:S:60000168;Rembrandtlaan;Apeldoorn;30,6;25,3;16,4;15,7;8,1;7,8
NL:S:60000171;Robijnstraat;Apeldoorn;17,5;12,2;11,7;10,1;5,5;4,0
NL:S:60000172;De Savornin Lohmanstraat;Apeldoorn;9,9;16,5;1,7;5,8;0,8;3,7
NL:S:60000183;Stephensonstraat;Apeldoorn;19,1;65,2;12,6;16,9;5,7;7,8
NL:S:60000185;Talingweg;Apeldoorn;18,5;9,6;14,6;6,3;6,1;2,8
NL:S:60000186;Talma Borgh;Apeldoorn;16,6;27,1;12,1;17,0;6,2;9,1
NL:S:60000191;Treverilaan;Apeldoorn;7,7;4,1;4,2;2,4;4,2;1,3
NL:S:60000192;Tuinmanslaan;Apeldoorn;7,4;7,1;8,6;9,1;4,6;3,6
NL:S:60000195;Valeriuslaan;Apeldoorn;13,4;12,2;6,2;5,3;4,3;4,7
NL:S:60000196;Veenhuizerweg;Apeldoorn;5,6;0,5;4,5;0,3;1,8;0,0
NL:S:60000203;Zuster Meyboomlaan;Apeldoorn;5,8;14,2;4,9;10,1;2,5;5,9
NL:S:60001150;Mercatorplein;Apeldoorn;11,9;50,8;9,0;37,4;3,5;18,9
NL:S:60002204;Wulpenlaan;Apeldoorn;0,6;0,6;0,4;0,2;0,2;0,1
NL:S:60002205;Zanderijweg;Apeldoorn;16,0;5,0;11,3;3,1;5,3;1,8
NL:S:25839175;GSG Pieter Zandt;Kampen;24,7;30,5;0,0;0,0;0,0;0,0
NL:S:40001230;Landgoed Rosorum;Arnhem;9,4;24,6;2,7;5,1;1,3;3,6
NL:S:40001250;Schelmseweg;Arnhem;14,9;25,3;11,1;10,5;7,0;9,4
NL:S:40001260;Amsterdamseweg/Het Dorp;Arnhem;22,7;38,9;8,2;8,0;5,0;8,9
NL:S:40001730;Middenweg;Arnhem;1,3;0,4;0,0;0,0;0,0;0,0
NL:S:40001750;Marktplein (Geitenkamp);Arnhem;11,0;15,9;0,0;0,0;0,0;0,0
NL:S:40001770;Zaslaan;Arnhem;0,2;0,4;0,0;0,0;0,0;0,0
NL:S:40002901;Monnikensteeg;Arnhem;0,3;0,2;0,0;0,0;0,0;0,0
NL:S:40003030;Rozet;Arnhem;14,8;28,0;11,3;22,5;3,7;7,5
NL:S:40003570;Sonsbeek;Arnhem;123,5;128,1;14,5;28,1;12,7;31,2
NL:S:40003650;Wielewaalstraat/Hoogte80;Arnhem;1,4;0,9;0,0;0,0;0,0;0,0
NL:S:40003670;Dominee Bechtlaan;Arnhem;0,4;0,4;0,0;0,0;0,0;0,0
NL:S:40004001;Centraal Station;Arnhem;1179,3;777,7;373,5;259,1;256,0;182,3
NL:S:40004015;Willemsplein;Arnhem;434,6;477,3;198,8;192,7;119,3;109,6
NL:S:40004700;Lange Wal;Arnhem;11,9;11,6;4,9;6,5;1,1;2,3
NL:S:40004730;Keulse Slag;Arnhem;83,8;66,4;32,1;30,1;8,4;9,6
NL:S:40004750;Zuilesteinlaan/HTS;Arnhem;8,0;28,1;0,0;0,0;0,0;0,0
NL:S:40004780;Elsweide/HAN;Arnhem;11,3;0,2;0,0;0,0;0,0;0,0
NL:S:40005230;Kloosterstraat;Arnhem;2,0;0,4;0,0;0,0;0,0;0,0
NL:S:40005270;Brederostraat;Arnhem;0,6;0,2;0,0;0,0;0,0;0,0
NL:S:40005290;Couperusstraat;Arnhem;0,7;1,8;0,0;0,0;0,0;0,0
NL:S:40005500;Stadskantoor;Arnhem;21,7;24,1;3,8;6,8;1,5;2,3
NL:S:40006570;Badhuisstraat;Arnhem;12,3;10,9;7,0;6,7;1,4;0,9
NL:S:40006650;Van Oldenbarneveldtstraat;Arnhem;9,7;20,6;2,0;1,7;0,8;0,4
NL:S:40006670;Haven;Arnhem;8,1;10,0;2,8;2,8;0,7;1,4
NL:S:40006710;Kleefse Waard;Arnhem;36,6;59,9;2,9;3,0;0,4;1,0
NL:S:40006731;Bruningweg;Arnhem;25,5;33,7;1,1;1,1;0,2;0,2
NL:S:40006750;P. Calandweg;Arnhem;8,4;8,3;3,2;2,7;0,8;0,9
NL:S:40006770;Slaakweg;Arnhem;8,0;9,0;3,1;4,1;0,8;1,6
NL:S:40008550;Centraal Station (Sonsbeek);Arnhem;92,8;98,9;29,6;42,0;25,9;31,3
NL:S:40008570;Burg. Weertsstraat;Arnhem;16,3;30,2;9,7;16,5;4,5;11,9
NL:S:40008840;Brekelenkampstraat;Arnhem;10,8;10,8;5,8;4,8;2,1;2,4
NL:S:40009012;Eusebiuskerk;Arnhem;24,6;54,2;19,4;35,6;6,4;9,3
NL:S:40009019;Dr. C. Lelyweg Zuid;Arnhem;8,5;16,0;4,4;3,5;1,2;0,4
NL:S:40009043;Saksen Weimar Kazerne;Arnhem;0,3;12,6;0,0;0,0;0,0;0,0
NL:S:40009065;Dalweg;Arnhem;22,2;35,7;8,7;13,2;5,7;10,7
NL:S:40009067;De Braamberg;Arnhem;56,8;84,0;10,5;16,5;8,1;14,0
NL:S:40009069;Moscowa;Arnhem;93,7;106,4;20,5;28,0;14,9;20,0
NL:S:40009580;CIOS;Arnhem;3,9;0,2;0,0;0,0;0,0;0,0
NL:S:40059041;Golflinks;Arnhem;26,1;32,3;14,5;16,8;9,4;8,9
NL:S:40120030;Hotel De Roskam;Rheden;4,8;4,6;3,1;6,1;1,6;1,1
NL:S:40120050;Beekhuizenseweg;Velp;30,5;34,1;10,7;13,5;2,9;3,5
NL:S:40120070;A.G. Hofkeslaan;Velp;8,7;5,5;4,3;3,5;1,9;1,8
NL:S:40120110;Gasthuislaan;Velp;7,3;4,7;8,8;1,4;2,7;0,4
NL:S:40120140;Reigerstraat;Velp;1,9;3,7;0,5;3,0;0,3;1,0
NL:S:40120150;Gruttostraat;Velp;45,4;51,5;11,0;9,3;3,6;3,6
NL:S:40123990;Ziekenhuis/Waterstraat;Velp;28,1;22,6;19,3;16,3;5,1;6,6
NL:S:40124030;Haverland;Velp;11,1;7,1;12,6;7,1;3,3;3,1
NL:S:40124070;Graaf Gerhardstraat;Velp;23,6;17,8;9,5;6,3;3,1;2,8
NL:S:40129183;Graaf Ottostraat;Velp;14,5;11,2;15,1;9,0;3,9;4,3
NL:S:40129193;Oosterwolde;Velp;3,6;2,9;2,0;1,3;0,7;0,6
NL:S:40153001;Groenendaal;Terlet;0,0;0,0;0,0;0,1;0,0;0,2
NL:S:40153003;Terlet;Terlet;0,1;0,0;0,0;0,0;0,1;0,0
NL:S:40153004;Terlet;Arnhem;0,0;0,1;0,0;0,0;0,0;0,1
NL:S:40158004;Woeste Hoeve;Woeste Hoeve;0,3;0,3;0,3;0,2;0,4;0,1
NL:S:40160070;Maasbergseweg;Arnhem;0,3;16,4;0,1;5,5;0,1;4,1
NL:S:40160080;De Leeren Doedel;Arnhem;1,6;2,7;2,0;2,1;1,3;1,4
NL:S:40160110;De Vijverberg;Arnhem;0,5;0,6;0,5;0,4;0,4;0,6
NL:S:40160130;Klein Warnsborn;Arnhem;3,2;3,7;1,6;1,8;1,1;2,8
NL:S:40169091;Van der Valk Hotel Arnhem;Arnhem;46,2;94,5;33,6;38,2;16,5;28,3
NL:S:40169093;Revalidatie Centrum BIO;Arnhem;2,8;3,4;1,1;1,8;1,1;1,2
NL:S:40169095;Grijsoord;Arnhem;0,6;0,3;0,7;0,1;0,5;0,1
NL:S:40169098;'s-Koonings Jaght;Arnhem;36,5;46,1;12,3;15,4;8,1;10,0
NL:S:40258001;Schalterdalweg;Woeste Hoeve;7,3;8,7;6,7;8,4;5,8;6,1
NL:S:40269001;Oud Reemsterweg;Oud Reemst;1,9;1,5;1,9;1,2;0,9;0,6
NL:S:40269003;Huize Jeekel;Oud Reemst;0,3;0,2;0,5;0,6;0,1;0,2
NL:S:40300170;Telefoonweg;Renkum;2,4;1,1;0,0;0,0;0,0;0,0
NL:S:40344001;Apeldoornseweg;'s Heeren Loo;24,9;29,5;6,8;8,7;5,9;6,5
NL:S:40351001;Stoppelbergweg;Beekbergen;6,0;7,4;4,8;6,6;4,1;4,7
NL:S:40351003;Vossenfarm;Beekbergen;2,6;3,7;3,1;3,2;1,1;1,3
NL:S:40351006;Berg en Dalweg;Beekbergen;4,5;5,7;2,8;4,5;2,1;3,7
NL:S:40360001;'t Lage Veld;Otterlo;3,3;3,9;3,0;3,4;3,0;2,3
NL:S:40360003;De Zanding;Otterlo;9,3;10,3;4,5;5,3;5,1;3,8
NL:S:40360005;Onderlangs;Otterlo;12,8;13,8;6,4;6,4;4,6;3,7
NL:S:40360007;Centrum;Otterlo;30,5;28,0;30,0;26,5;25,5;21,4
NL:S:40360009;Rotonde;Otterlo;234,6;228,7;130,3;119,6;104,3;87,2
NL:S:40360019;Begraafplaats;Otterlo;0,5;0,4;0,5;0,6;0,6;0,7
NL:S:40361002;Museum Schietkamp;Harskamp;6,2;7,2;1,1;1,2;0,3;1,0
NL:S:40362008;Ingang Otterlo;De Hoge Veluwe;1,6;11,4;2,2;25,7;2,3;21,7
NL:S:40372001;Uitgang Hoenderloo;De Hoge Veluwe;0,1;0,1;0,8;1,2;1,0;0,9
NL:S:40372019;Elisabethweg;Hoenderloo;0,0;0,1;0,0;0,0;0,0;0,1
NL:S:40374001;Centrum;Hoenderloo;31,2;27,0;23,4;20,8;18,5;14,6
NL:S:40374005;Krimweg Dorp;Hoenderloo;6,7;9,9;5,4;6,3;4,6;3,9
NL:S:40374010;Bungalow Park;Hoenderloo;0,1;0,1;0,3;0,4;0,4;0,3
NL:S:40374011;Hoenderloo Groep;Hoenderloo;11,6;8,9;4,3;3,3;3,6;9,9
NL:S:40374013;Miggelenbergweg;Hoenderloo;21,2;22,5;13,6;17,5;11,3;14,3
NL:S:40400080;Arboretumlaan;Wageningen;1,0;10,3;1,5;9,1;2,1;13,9
NL:S:40402017;Bosweg;Bennekom;11,7;11,9;7,7;8,3;5,3;7,2
NL:S:40405000;Busstation;Wageningen;878,5;827,9;663,8;562,3;391,9;586,7
NL:S:40406007;Dolderstraat;Wageningen;28,7;21,4;20,3;14,3;13,2;16,3
NL:S:40406009;Nobelweg;Wageningen;100,5;62,6;75,2;39,4;44,7;78,9
NL:S:40406011;Mansholtlaan;Wageningen;15,8;22,7;8,7;3,8;4,6;8,5
NL:S:40406013;Buissteeg;Wageningen;7,0;7,2;6,8;6,2;5,1;6,4
NL:S:40406019;Haagsteeg;Wageningen;522,7;487,3;318,6;243,0;164,3;444,0
NL:S:40406021;Business- en Science Park;Wageningen;170,1;159,0;86,5;72,5;59,9;97,4
NL:S:40406023;Dijkgraaf;Wageningen;125,9;103,8;161,0;147,9;98,4;151,5
NL:S:40406025;Bornsesteeg;Wageningen;149,1;145,6;227,3;207,1;125,0;205,8
NL:S:40406027;Hoevestein;Wageningen;198,0;182,4;129,6;147,6;76,2;205,4
NL:S:40406029;Campus/Atlas;Wageningen;447,8;507,0;86,7;84,7;41,7;83,0
NL:S:40406051;Geertjesweg;Wageningen;28,3;18,7;19,2;11,4;13,9;13,4
NL:S:40407021;Mondriaanlaan;Wageningen;98,0;99,8;0,0;0,0;4,3;42,2
NL:S:40407023;Campus/Forum;Wageningen;463,9;413,7;0,0;0,0;2,4;62,3
NL:S:40432001;De Harmonie;Laag-Soeren;12,6;13,2;6,5;7,1;2,2;2,7
NL:S:40433002;'t Veentje;Eerbeek;1,3;1,8;0,9;1,1;0,4;0,4
NL:S:40441001;Harderwijkerweg;Loenen;5,3;6,3;6,8;2,4;0,4;0,4
NL:S:40441003;Bergakkerweg;Loenen;8,7;10,5;3,9;2,8;1,3;1,1
NL:S:40441005;Bruisbeek;Loenen;30,5;27,8;12,7;10,0;4,2;3,9
NL:S:40441007;Leeuwenbergweg;Loenen;18,4;21,3;7,0;8,2;2,1;1,9
NL:S:40441009;Hoge Bergweg;Loenen;14,4;16,2;8,4;7,9;4,0;2,0
NL:S:40441011;Hoofdweg;Lieren;0,7;0,1;0,0;0,0;0,0;0,0
NL:S:40441014;Voorsterweg;Lieren;3,4;3,5;0,0;0,0;0,0;0,0
NL:S:40451007;De Smittenberg;Beekbergen;47,7;58,9;28,7;34,3;21,7;28,6
NL:S:40451009;Hagenbrug;Beekbergen;45,6;48,2;22,4;25,0;12,2;13,2
NL:S:40451011;Engelanderweg;Beekbergen;4,2;4,8;1,6;2,0;0,9;1,2
NL:S:40451013;De Wipselberg;Beekbergen;4,1;5,0;4,0;3,9;1,6;1,0
NL:S:40451015;Hulleweg;Beekbergen;4,6;4,5;5,3;4,0;0,9;0,8
NL:S:40451017;Zonnehuis;Beekbergen;6,4;8,6;3,3;3,7;1,2;1,4
NL:S:40451019;Kerkweg;Beekbergen;19,2;11,5;12,8;10,6;3,5;2,2
NL:S:40451021;Koningsweg;Beekbergen;4,0;4,1;2,4;1,9;0,6;0,9
NL:S:40451034;Laan van Westenenk;Apeldoorn;43,5;33,8;3,6;3,8;2,0;2,1
NL:S:40451075;Kapelmeestershoeve;Apeldoorn;21,4;18,6;0,0;0,0;0,0;0,0
NL:S:40451077;De Eglantier;Apeldoorn;69,7;70,4;0,0;0,0;0,0;0,0
NL:S:40451096;Laan van Erica;Apeldoorn;18,1;18,8;0,0;0,0;0,0;0,0
NL:S:40451097;Jaromirgaarde;Apeldoorn;14,7;15,9;0,0;0,0;0,0;0,0
NL:S:40451099;Rademakersdonk;Apeldoorn;11,5;11,4;0,0;0,0;0,0;0,0
NL:S:40451101;Valkeniersdonk;Apeldoorn;15,3;19,2;0,0;0,0;0,0;0,0
NL:S:40451103;Turfstekershoeve;Apeldoorn;8,9;13,6;0,0;0,0;0,0;0,0
NL:S:40451105;Landdrostlaan;Apeldoorn;29,6;39,8;0,0;0,0;0,0;0,0
NL:S:40451143;Soldeniersveld;Apeldoorn;0,9;0,0;0,0;0,0;0,0;0,0
NL:S:40451181;Ferguutgaarde;Apeldoorn;7,1;7,1;0,0;0,0;0,0;0,0
NL:S:40451182;De Heemgaard;Apeldoorn;40,7;53,2;0,0;0,0;0,0;0,0
NL:S:40451252;Kooikersdreef;Apeldoorn;11,6;5,9;0,0;0,0;0,0;0,0
NL:S:40451259;Parlevinkershoeve;Apeldoorn;17,5;13,8;0,0;0,0;0,0;0,0
NL:S:40451351;Eglantierlaan;Apeldoorn;1,5;0,9;0,0;0,0;0,0;0,0
NL:S:40451402;Veldbrugweg;Lieren;1,0;1,2;0,0;0,0;0,0;0,0
NL:S:40451404;Tullekensmolenweg;Lieren;0,8;0,6;0,0;0,0;0,0;0,0
NL:S:40451406;Molenberg;Lieren;0,2;1,1;0,0;0,0;0,0;0,0
NL:S:40451408;Dorpshuis;Oosterhuizen;1,3;0,8;0,0;0,0;0,0;0,0
NL:S:40451412;Wittekruisweg;Oosterhuizen;0,7;0,8;0,0;0,0;0,0;0,0
NL:S:40451414;Vinkenkamp;Oosterhuizen;0,2;0,2;0,0;0,0;0,0;0,0
NL:S:40451416;Veendijk;Oosterhuizen;1,1;1,5;0,0;0,0;0,0;0,0
NL:S:40451418;Camping Bosgraaf;Oosterhuizen;0,1;0,2;0,0;0,0;0,0;0,0
NL:S:40451459;Achterste Kerkweg;Oosterhuizen;0,4;0,0;0,0;0,0;0,0;0,0
NL:S:40451461;Wilmersdorf;Apeldoorn;0,7;1,6;0,0;0,0;0,0;0,0
NL:S:40451501;Laan van Malkenschoten;Apeldoorn;172,8;149,3;15,6;18,3;9,3;7,0
NL:S:40459001;Aventurijn;Loenen;1,0;0,2;0,0;0,0;0,0;0,0
NL:S:40461003;Centrum;Harskamp;11,5;16,3;3,8;4,6;2,0;1,8
NL:S:40461005;De Spil;Harskamp;24,9;20,9;3,9;3,8;1,4;1,3
NL:S:40461007;Kraatsweg;Harskamp;35,9;34,5;8,9;8,8;3,7;4,3
NL:S:40461009;Radioweg;Harskamp;6,6;10,6;0,5;1,3;0,0;0,9
NL:S:40461011;Kraaikamperweg;Harskamp;5,9;1,4;1,9;0,4;0,8;0,3
NL:S:40461013;Hoog Buurloseweg;Harskamp;9,3;9,0;2,0;2,1;1,3;0,9
NL:S:40461015;Westenengerdijk;Harskamp;10,8;19,3;0,5;0,5;0,1;0,1
NL:S:40461017;Harscamp;Harskamp;14,7;14,2;4,5;5,0;2,2;1,2
NL:S:40463001;Hazendonkweg;Stroe;1,3;1,5;0,3;0,5;0,3;0,2
NL:S:40463004;Heetweg;Stroe;9,1;9,4;1,6;2,6;1,9;1,7
NL:S:40471170;Middachten;Apeldoorn;0,3;1,3;0,3;0,6;0,3;0,5
NL:S:40471175;Vlietweg;Apeldoorn;0,8;1,2;0,7;1,1;0,4;0,6
NL:S:40471228;Laan van Spitsbergen;Apeldoorn;24,8;23,3;7,2;7,0;5,1;6,1
NL:S:40471463;Hoog Buurloseweg;Hoenderloo;5,4;6,4;2,9;4,0;2,4;2,4
NL:S:40471465;Van der Valk/De Cantharel;Apeldoorn;12,1;16,5;10,3;11,8;7,9;12,2
NL:S:40471467;Gelre Ziekenhuis;Apeldoorn;2,2;2,4;1,7;1,5;1,5;1,1
NL:S:40480015;Kronkelweg;Hoenderloo;4,1;3,1;1,1;0,3;1,5;1,2
NL:S:40482003;Bezoekerscentrum;De Hoge Veluwe;1,9;1,9;4,0;3,0;3,7;2,8
NL:S:40482005;Krol. Muller Museum;De Hoge Veluwe;16,0;11,6;23,0;15,9;22,3;14,1
NL:S:40512001;Station Ede-Wageningen;Ede;3768,0;3704,0;1826,7;1934,4;2221,8;1163,7
NL:S:40512003;Moreelsestraat;Ede;13,5;12,7;4,7;4,8;1,9;1,1
NL:S:40512005;Vossenweg;Bennekom;30,5;24,1;19,1;15,7;12,4;18,2
NL:S:40512007;Ziekenhuis Gelderse Vallei;Ede;534,6;557,2;125,3;131,4;76,8;87,2
NL:S:40512009;Strooyweg;Bennekom;25,2;25,7;14,4;17,4;8,9;13,7
NL:S:40512011;Molenstraat;Bennekom;31,2;24,2;16,0;14,9;9,8;12,7
NL:S:40512013;Hof van St. Pieter;Bennekom;16,2;14,6;10,2;10,9;7,6;10,2
NL:S:40512015;Bart van Elstplantsoen;Bennekom;28,5;27,1;19,1;17,2;9,9;13,4
NL:S:40512019;Horalaan;Ede;24,7;33,0;5,3;6,2;3,2;4,9
NL:S:40512021;De Reehorst;Ede;11,9;11,3;2,5;4,8;2,1;2,2
NL:S:40512023;Bovenbuurtweg;Ede;392,9;409,7;47,6;47,2;34,8;39,0
NL:S:40512025;Jan Vermeerstraat;Ede;17,6;14,9;5,8;4,5;2,3;3,0
NL:S:40512027;Stadspoort;Ede;167,0;169,7;77,2;80,6;56,3;58,5
NL:S:40512031;Van Steenbergenweg;Ede;0,4;1,1;0,1;0,7;0,1;0,1
NL:S:40512033;Prof. Oudpark;Ede;6,9;5,7;2,8;3,0;1,8;1,7
NL:S:40512035;Coornhertstate;Ede;33,5;33,7;13,3;13,7;4,8;5,4
NL:S:40512037;'t Riet;Ede;50,7;47,7;10,1;10,6;4,1;4,5
NL:S:40512039;Ben Goerionsingel;Ede;6,4;7,6;1,9;3,0;1,2;1,1
NL:S:40512131;Kenniscampus;Ede;201,2;237,3;6,7;7,1;2,0;4,0
NL:S:40512153;De Gelderhorst;Ede;7,6;11,4;3,3;7,2;1,1;2,0
NL:S:40512201;Halderbrink;Bennekom;47,0;55,8;27,2;30,8;16,3;23,6
NL:S:40512203;Hoekelumse Brinkweg;Bennekom;12,0;13,2;7,8;8,0;5,9;6,1
NL:S:40512207;Heidelaan;Bennekom;10,5;16,7;6,3;8,9;3,8;7,7
NL:S:40513001;Cultura;Ede;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:40513003;Mausoleum;Ede;0,0;0,0;0,0;0,0;0,0;0,0
NL:S:40513010;De Klinkenberg;Ede;0,4;0,3;0,1;0,1;0,0;0,0
NL:S:40513012;Bethanie;Ede;0,0;0,2;0,0;0,1;0,0;0,0
NL:S:40513013;Maanderzand;Ede;0,3;0,3;0,3;0,1;0,0;0,0
NL:S:40513015;Beatrixpark;Ede;0,3;0,3;0,0;0,1;0,0;0,0
NL:S:40513019;Zuiderkroon;Ede;0,5;0,3;0,1;0,2;0,0;0,0
NL:S:40513021;Albert Heijn XL;Ede;0,1;0,7;0,0;0,1;0,0;0,0
NL:S:40513027;Billitonlaan/Timorlaan;Ede;24,0;22,0;10,8;10,0;9,7;8,8
NL:S:40513029;Kerkweg;Ede;0,1;0,2;0,0;0,0;0,0;0,0
NL:S:40513031;Koekeltse Boslaan;Ede;25,0;24,5;8,8;9,8;3,4;6,3
NL:S:40513033;Langenberg;Ede;0,1;0,1;0,0;0,0;0,0;0,0
NL:S:40513035;Paasberg;Ede;0,0;0,1;0,0;0,0;0,0;0,0
NL:S:40513039;Belvedere;Ede;0,8;0,5;0,9;0,7;0,0;0,0
NL:S:40522125;La Vendula;Ede;0,8;1,2;0,5;0,4;0,3;0,4
NL:S:40528001;Roekelseweg;Wekerom;7,4;6,8;2,3;2,3;1,0;1,3
NL:S:40528003;Wekeromse Buurtweg;Wekerom;9,0;9,1;1,9;3,2;1,2;1,8
NL:S:40528006;Garage Veldhuizen;De Valk;0,4;0,8;0,0;0,0;0,0;0,0
NL:S:40528007;Kruispunt;Wekerom;34,2;30,8;5,6;4,7;1,7;1,8
NL:S:40528009;A.G. Wijersweg;Wekerom;5,2;1,1;0,0;0,1;0,0;0,0
NL:S:40528011;Dorpsplein;Wekerom;0,5;0,5;0,1;0,0;0,0;0,0
NL:S:40542001;Hallsebrug;Hall;0,8;0,7;0,2;0,0;0,0;0,0
NL:S:40543003;Coldenhovenseweg;Eerbeek;13,7;14,2;3,1;3,6;1,2;1,7
NL:S:40543005;Loubergweg;Eerbeek;24,9;23,2;5,7;4,9;2,6;1,7
NL:S:40543007;Centrum;Eerbeek;38,5;32,5;11,0;9,1;4,6;4,7
NL:S:40543009;Offenbachstraat;Eerbeek;95,4;89,9;28,9;28,4;7,4;8,7
NL:S:40543011;Ringlaan;Eerbeek;64,6;79,8;17,5;21,3;4,4;6,2
NL:S:40543013;Vondellaan;Eerbeek;42,3;36,1;12,1;10,0;3,3;3,3
NL:S:40543015;'t Hungeling;Eerbeek;0,5;0,6;0,0;0,3;0,0;0,0
NL:S:40543020;De Beekwal;Eerbeek;0,2;2,3;0,0;0,7;0,0;0,0
NL:S:40543027;Loenenseweg;Eerbeek;0,5;0,6;0,0;0,0;0,0;0,0
NL:S:40543028;Bijenkorf;Eerbeek;2,4;1,3;0,0;0,0;0,0;0,0
NL:S:40543030;Blekerserf;Eerbeek;0,5;1,1;0,0;0,0;0,0;0,0
NL:S:40543032;Ydinkerf;Eerbeek;0,8;0,7;0,0;0,0;0,0;0,0
NL:S:40543034;Odinkerf;Eerbeek;0,7;0,5;0,0;0,0;0,0;0,0
NL:S:40543051;Landal Coldenhove;Eerbeek;2,9;3,1;0,0;0,0;0,0;0,0
NL:S:40543061;Zwembad;Eerbeek;0,3;0,7;0,0;0,0;0,0;0,0
NL:S:40543077;Kloosterstraat;Eerbeek;0,3;0,1;0,0;0,0;0,0;0,0
NL:S:40543081;Boerhavenlaan;Eerbeek;1,0;1,1;0,5;0,5;0,0;0,0
NL:S:40548076;Dierenseweg;Eerbeek;0,4;1,0;0,0;0,0;0,0;0,0
NL:S:40550001;Van Haeftenkazerne;Apeldoorn;23,9;31,2;11,5;16,3;9,1;9,5
NL:S:40551001;Station;Apeldoorn;2077,3;1952,1;581,9;497,9;421,2;365,5
NL:S:40551003;Marktplein;Apeldoorn;313,2;314,1;127,5;139,4;44,7;47,3
NL:S:40551005;Oranjepark;Apeldoorn;47,0;51,1;11,8;22,3;7,9;10,3
NL:S:40551019;Hoofdstraat;Apeldoorn;211,0;205,8;136,2;143,4;49,4;47,8
NL:S:40551021;Amaliapark;Apeldoorn;57,0;76,8;30,1;37,8;20,5;22,6
NL:S:40551023;Zichtweg;Apeldoorn;41,8;42,3;18,2;18,5;11,3;11,1
NL:S:40551025;Eendrachtstraat;Apeldoorn;37,2;40,1;14,8;19,4;11,4;10,8
NL:S:40551027;Aluminiumweg;Apeldoorn;48,0;43,4;20,7;21,9;14,9;12,9
NL:S:40551029;Sebastiaanplein;Apeldoorn;30,4;46,5;11,0;16,2;8,5;8,4
NL:S:40551031;Chopinlaan;Apeldoorn;92,5;82,0;15,9;19,2;9,3;13,3
NL:S:40551036;Koningin Julianatoren;Apeldoorn;10,1;12,8;18,8;17,8;11,0;10,6
